Prestadora;CNPJ;N�mero da Esta��o;Tipo da Esta��o;UF;C�digo da UF;Munic�pio;C�digo do Munic�pio;Logradouro;Latitude;Longitude;Frequ�ncia Inicial (MHz);Frequ�ncia Final (MHz);Azimute;Emiss�o
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;95.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;95.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;100.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;100.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;155.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;155.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;160.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;160.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;260.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;260.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;260.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;260.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;RUA CONSELHEIRO ZACARIAS;*;*;;;155.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;RUA CONSELHEIRO ZACARIAS;*;*;;;155.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;RUA CONSELHEIRO ZACARIAS;*;*;;;260.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;RUA CONSELHEIRO ZACARIAS;*;*;;;260.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;RUA CONSELHEIRO ZACARIAS;*;*;;;260.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;RUA CONSELHEIRO ZACARIAS;*;*;;;260.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;95.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;95.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;100.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;100.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;155.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;155.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;160.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;160.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;155.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;155.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;260.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;260.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;260.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;260.0;5M00G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;95.0;20M0G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;155.0;20M0G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;260.0;20M0G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;95.0;2M50G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;95.0;10M0G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;95.0;10M0G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;155.0;2M50G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;155.0;10M0G7W
CLARO S.A.;;1001534651;FB;RJ;33;Rio de Janeiro;3304557;R CONSELHEIRO ZACARIAS;*;*;;;155.0;10M0G7W
