Prestadora,CNPJ,Número da Estação,Tipo da Estação,UF,Código da UF,Município,Código do Município,Logradouro,Latitude,Longitude,Frequência Inicial (MHz),Frequência Final (MHz),Azimute,Emissão
CLARO S.A.,66970229000167,1005125110,FB,BA,29,Salvador,2927408,"RUA ALTINO SERBETO DE BARROS, 173 - PITUBA",-12.9982777777776666,-38.4664694444443333,2165.000,2170.000,210,5M00G7W
CLARO S.A.,66970229000167,1005125110,FB,BA,29,Salvador,2927408,"RUA ALTINO SERBETO DE BARROS, 173 - PITUBA",-12.9982777777776666,-38.4664694444443333,2165.000,2170.000,310,5M00G7W
CLARO S.A.,66970229000167,1005125128,FB,BA,29,Salvador,2927408,"RUA LAURINDO REGIS, S/N (SITE VESPER)",-12.9853666666666666,-38.5010638888888333,2135.000,2145.000,20,5M00G9W
CLARO S.A.,66970229000167,1005125128,FB,BA,29,Salvador,2927408,"RUA LAURINDO REGIS, S/N (SITE VESPER)",-12.9853666666666666,-38.5010638888888333,2135.000,2145.000,150,5M00G9W
CLARO S.A.,66970229000167,1005125128,FB,BA,29,Salvador,2927408,"RUA LAURINDO REGIS, S/N (SITE VESPER)",-12.9853666666666666,-38.5010638888888333,2135.000,2145.000,270,5M00G9W
CLARO S.A.,66970229000167,1005125128,FB,BA,29,Salvador,2927408,"RUA LAURINDO REGIS, S/N (SITE VESPER)",-12.9853666666666666,-38.5010638888888333,2155.000,2165.000,20,5M00G9W
CLARO S.A.,66970229000167,1005125128,FB,BA,29,Salvador,2927408,"RUA LAURINDO REGIS, S/N (SITE VESPER)",-12.9853666666666666,-38.5010638888888333,2155.000,2165.000,150,5M00G9W
CLARO S.A.,66970229000167,1005125128,FB,BA,29,Salvador,2927408,"RUA LAURINDO REGIS, S/N (SITE VESPER)",-12.9853666666666666,-38.5010638888888333,2155.000,2165.000,270,5M00G9W
CLARO S.A.,66970229000167,1005125128,FB,BA,29,Salvador,2927408,"RUA LAURINDO REGIS, S/N (SITE VESPER)",-12.9853666666666666,-38.5010638888888333,2165.000,2170.000,20,5M00G9W
CLARO S.A.,66970229000167,1005125128,FB,BA,29,Salvador,2927408,"RUA LAURINDO REGIS, S/N (SITE VESPER)",-12.9853666666666666,-38.5010638888888333,2165.000,2170.000,150,5M00G9W
CLARO S.A.,66970229000167,1005125128,FB,BA,29,Salvador,2927408,"RUA LAURINDO REGIS, S/N (SITE VESPER)",-12.9853666666666666,-38.5010638888888333,2165.000,2170.000,270,5M00G9W
CLARO S.A.,66970229000167,1005125136,FB,BA,29,Salvador,2927408,"AVENIDA PRINCESA ISABEL, 709 EDIFÍCIO MARSEILLE",-13.0020000000000000,-38.5266250000000000,2135.000,2145.000,60,5M00G9W
CLARO S.A.,66970229000167,1005125136,FB,BA,29,Salvador,2927408,"AVENIDA PRINCESA ISABEL, 709 EDIFÍCIO MARSEILLE",-13.0020000000000000,-38.5266250000000000,2135.000,2145.000,160,5M00G9W
CLARO S.A.,66970229000167,1005125136,FB,BA,29,Salvador,2927408,"AVENIDA PRINCESA ISABEL, 709 EDIFÍCIO MARSEILLE",-13.0020000000000000,-38.5266250000000000,2135.000,2145.000,310,5M00G9W
CLARO S.A.,66970229000167,1005125136,FB,BA,29,Salvador,2927408,"AVENIDA PRINCESA ISABEL, 709 EDIFÍCIO MARSEILLE",-13.0020000000000000,-38.5266250000000000,2155.000,2165.000,60,5M00G9W
CLARO S.A.,66970229000167,1005125136,FB,BA,29,Salvador,2927408,"AVENIDA PRINCESA ISABEL, 709 EDIFÍCIO MARSEILLE",-13.0020000000000000,-38.5266250000000000,2155.000,2165.000,160,5M00G9W
CLARO S.A.,66970229000167,1005125136,FB,BA,29,Salvador,2927408,"AVENIDA PRINCESA ISABEL, 709 EDIFÍCIO MARSEILLE",-13.0020000000000000,-38.5266250000000000,2155.000,2165.000,310,5M00G9W
CLARO S.A.,66970229000167,1005125136,FB,BA,29,Salvador,2927408,"AVENIDA PRINCESA ISABEL, 709 EDIFÍCIO MARSEILLE",-13.0020000000000000,-38.5266250000000000,2165.000,2170.000,60,5M00G9W
CLARO S.A.,66970229000167,1005125136,FB,BA,29,Salvador,2927408,"AVENIDA PRINCESA ISABEL, 709 EDIFÍCIO MARSEILLE",-13.0020000000000000,-38.5266250000000000,2165.000,2170.000,160,5M00G9W
CLARO S.A.,66970229000167,1005125136,FB,BA,29,Salvador,2927408,"AVENIDA PRINCESA ISABEL, 709 EDIFÍCIO MARSEILLE",-13.0020000000000000,-38.5266250000000000,2165.000,2170.000,310,5M00G9W
CLARO S.A.,66970229000167,1005125144,FB,BA,29,Salvador,2927408,"AVENIDA DORIVAL CAYMMI, 14880",-12.9392666666666666,-38.3625944444443333,2135.000,2145.000,70,5M00G9W
CLARO S.A.,66970229000167,1005125144,FB,BA,29,Salvador,2927408,"AVENIDA DORIVAL CAYMMI, 14880",-12.9392666666666666,-38.3625944444443333,2135.000,2145.000,160,5M00G9W
CLARO S.A.,66970229000167,1005125144,FB,BA,29,Salvador,2927408,"AVENIDA DORIVAL CAYMMI, 14880",-12.9392666666666666,-38.3625944444443333,2135.000,2145.000,270,5M00G9W
CLARO S.A.,66970229000167,1005125144,FB,BA,29,Salvador,2927408,"AVENIDA DORIVAL CAYMMI, 14880",-12.9392666666666666,-38.3625944444443333,2155.000,2165.000,70,5M00G9W
CLARO S.A.,66970229000167,1005125144,FB,BA,29,Salvador,2927408,"AVENIDA DORIVAL CAYMMI, 14880",-12.9392666666666666,-38.3625944444443333,2155.000,2165.000,160,5M00G9W
CLARO S.A.,66970229000167,1005125144,FB,BA,29,Salvador,2927408,"AVENIDA DORIVAL CAYMMI, 14880",-12.9392666666666666,-38.3625944444443333,2155.000,2165.000,270,5M00G9W
CLARO S.A.,66970229000167,1005125144,FB,BA,29,Salvador,2927408,"AVENIDA DORIVAL CAYMMI, 14880",-12.9392666666666666,-38.3625944444443333,2165.000,2170.000,70,5M00G9W
CLARO S.A.,66970229000167,1005125144,FB,BA,29,Salvador,2927408,"AVENIDA DORIVAL CAYMMI, 14880",-12.9392666666666666,-38.3625944444443333,2165.000,2170.000,160,5M00G9W
CLARO S.A.,66970229000167,1005125144,FB,BA,29,Salvador,2927408,"AVENIDA DORIVAL CAYMMI, 14880",-12.9392666666666666,-38.3625944444443333,2165.000,2170.000,270,5M00G9W
CLARO S.A.,66970229000167,1005125152,FB,BA,29,Salvador,2927408,"RUA PROFESSOR WALSON LOPES, S/N",-12.9500555555555000,-38.4917388888888333,2135.000,2145.000,30,5M00G9W
CLARO S.A.,66970229000167,1005125152,FB,BA,29,Salvador,2927408,"RUA PROFESSOR WALSON LOPES, S/N",-12.9500555555555000,-38.4917388888888333,2135.000,2145.000,100,5M00G9W
CLARO S.A.,66970229000167,1005125152,FB,BA,29,Salvador,2927408,"RUA PROFESSOR WALSON LOPES, S/N",-12.9500555555555000,-38.4917388888888333,2135.000,2145.000,230,5M00G9W
CLARO S.A.,66970229000167,1005125152,FB,BA,29,Salvador,2927408,"RUA PROFESSOR WALSON LOPES, S/N",-12.9500555555555000,-38.4917388888888333,2155.000,2165.000,30,5M00G9W
CLARO S.A.,66970229000167,1005125152,FB,BA,29,Salvador,2927408,"RUA PROFESSOR WALSON LOPES, S/N",-12.9500555555555000,-38.4917388888888333,2155.000,2165.000,100,5M00G9W
CLARO S.A.,66970229000167,1005125152,FB,BA,29,Salvador,2927408,"RUA PROFESSOR WALSON LOPES, S/N",-12.9500555555555000,-38.4917388888888333,2155.000,2165.000,230,5M00G9W
CLARO S.A.,66970229000167,1005125152,FB,BA,29,Salvador,2927408,"RUA PROFESSOR WALSON LOPES, S/N",-12.9500555555555000,-38.4917388888888333,2165.000,2170.000,30,5M00G9W
CLARO S.A.,66970229000167,1005125152,FB,BA,29,Salvador,2927408,"RUA PROFESSOR WALSON LOPES, S/N",-12.9500555555555000,-38.4917388888888333,2165.000,2170.000,100,5M00G9W
CLARO S.A.,66970229000167,1005125152,FB,BA,29,Salvador,2927408,"RUA PROFESSOR WALSON LOPES, S/N",-12.9500555555555000,-38.4917388888888333,2165.000,2170.000,230,5M00G9W
CLARO S.A.,66970229000167,1005125160,FB,BA,29,Salvador,2927408,"PRAÇA CONSELHEIRO ALMEIDA COUTO, EDIFÍCIO ENGENHEIRO ADOLPHO FREIRE DE CARVALHO,BAIRRO NAZARÉ, CEP : 40040-280",-12.9728555555555000,-38.5031000000000000,2135.000,2145.000,0,5M00G7W
CLARO S.A.,66970229000167,1005125160,FB,BA,29,Salvador,2927408,"PRAÇA CONSELHEIRO ALMEIDA COUTO, EDIFÍCIO ENGENHEIRO ADOLPHO FREIRE DE CARVALHO,BAIRRO NAZARÉ, CEP : 40040-280",-12.9728555555555000,-38.5031000000000000,2135.000,2145.000,130,5M00G7W
CLARO S.A.,66970229000167,1005125160,FB,BA,29,Salvador,2927408,"PRAÇA CONSELHEIRO ALMEIDA COUTO, EDIFÍCIO ENGENHEIRO ADOLPHO FREIRE DE CARVALHO,BAIRRO NAZARÉ, CEP : 40040-280",-12.9728555555555000,-38.5031000000000000,2135.000,2145.000,260,5M00G7W
CLARO S.A.,66970229000167,1005125160,FB,BA,29,Salvador,2927408,"PRAÇA CONSELHEIRO ALMEIDA COUTO, EDIFÍCIO ENGENHEIRO ADOLPHO FREIRE DE CARVALHO,BAIRRO NAZARÉ, CEP : 40040-280",-12.9728555555555000,-38.5031000000000000,2155.000,2165.000,0,5M00G7W
CLARO S.A.,66970229000167,1005125160,FB,BA,29,Salvador,2927408,"PRAÇA CONSELHEIRO ALMEIDA COUTO, EDIFÍCIO ENGENHEIRO ADOLPHO FREIRE DE CARVALHO,BAIRRO NAZARÉ, CEP : 40040-280",-12.9728555555555000,-38.5031000000000000,2155.000,2165.000,130,5M00G7W
CLARO S.A.,66970229000167,1005125160,FB,BA,29,Salvador,2927408,"PRAÇA CONSELHEIRO ALMEIDA COUTO, EDIFÍCIO ENGENHEIRO ADOLPHO FREIRE DE CARVALHO,BAIRRO NAZARÉ, CEP : 40040-280",-12.9728555555555000,-38.5031000000000000,2155.000,2165.000,260,5M00G7W
CLARO S.A.,66970229000167,1005125160,FB,BA,29,Salvador,2927408,"PRAÇA CONSELHEIRO ALMEIDA COUTO, EDIFÍCIO ENGENHEIRO ADOLPHO FREIRE DE CARVALHO,BAIRRO NAZARÉ, CEP : 40040-280",-12.9728555555555000,-38.5031000000000000,2165.000,2170.000,0,5M00G7W
CLARO S.A.,66970229000167,1005125160,FB,BA,29,Salvador,2927408,"PRAÇA CONSELHEIRO ALMEIDA COUTO, EDIFÍCIO ENGENHEIRO ADOLPHO FREIRE DE CARVALHO,BAIRRO NAZARÉ, CEP : 40040-280",-12.9728555555555000,-38.5031000000000000,2165.000,2170.000,130,5M00G7W
CLARO S.A.,66970229000167,1005125160,FB,BA,29,Salvador,2927408,"PRAÇA CONSELHEIRO ALMEIDA COUTO, EDIFÍCIO ENGENHEIRO ADOLPHO FREIRE DE CARVALHO,BAIRRO NAZARÉ, CEP : 40040-280",-12.9728555555555000,-38.5031000000000000,2165.000,2170.000,260,5M00G7W
CLARO S.A.,66970229000167,1005125179,FB,BA,29,Salvador,2927408,"LADEIRA DA PRAÇA, HOTEL PARAÍSO, Nº 30",-12.9756055555555000,-38.5112916666666666,2135.000,2145.000,20,5M00G7W
CLARO S.A.,66970229000167,1005125179,FB,BA,29,Salvador,2927408,"LADEIRA DA PRAÇA, HOTEL PARAÍSO, Nº 30",-12.9756055555555000,-38.5112916666666666,2135.000,2145.000,90,5M00G7W
CLARO S.A.,66970229000167,1005125179,FB,BA,29,Salvador,2927408,"LADEIRA DA PRAÇA, HOTEL PARAÍSO, Nº 30",-12.9756055555555000,-38.5112916666666666,2135.000,2145.000,220,5M00G7W
CLARO S.A.,66970229000167,1005125179,FB,BA,29,Salvador,2927408,"LADEIRA DA PRAÇA, HOTEL PARAÍSO, Nº 30",-12.9756055555555000,-38.5112916666666666,2155.000,2165.000,20,5M00G7W
CLARO S.A.,66970229000167,1005125179,FB,BA,29,Salvador,2927408,"LADEIRA DA PRAÇA, HOTEL PARAÍSO, Nº 30",-12.9756055555555000,-38.5112916666666666,2155.000,2165.000,90,5M00G7W
CLARO S.A.,66970229000167,1005125179,FB,BA,29,Salvador,2927408,"LADEIRA DA PRAÇA, HOTEL PARAÍSO, Nº 30",-12.9756055555555000,-38.5112916666666666,2155.000,2165.000,220,5M00G7W
CLARO S.A.,66970229000167,1005125179,FB,BA,29,Salvador,2927408,"LADEIRA DA PRAÇA, HOTEL PARAÍSO, Nº 30",-12.9756055555555000,-38.5112916666666666,2165.000,2170.000,20,5M00G7W
CLARO S.A.,66970229000167,1005125179,FB,BA,29,Salvador,2927408,"LADEIRA DA PRAÇA, HOTEL PARAÍSO, Nº 30",-12.9756055555555000,-38.5112916666666666,2165.000,2170.000,90,5M00G7W
CLARO S.A.,66970229000167,1005125179,FB,BA,29,Salvador,2927408,"LADEIRA DA PRAÇA, HOTEL PARAÍSO, Nº 30",-12.9756055555555000,-38.5112916666666666,2165.000,2170.000,220,5M00G7W
CLARO S.A.,66970229000167,1005125187,FB,BA,29,Salvador,2927408,"RUA FONTE DO BOI, 216 - RIO VERMELHO",-13.0163944444443333,-38.4871500000000000,2135.000,2145.000,60,5M00G9W
CLARO S.A.,66970229000167,1005125187,FB,BA,29,Salvador,2927408,"RUA FONTE DO BOI, 216 - RIO VERMELHO",-13.0163944444443333,-38.4871500000000000,2135.000,2145.000,320,5M00G9W
CLARO S.A.,66970229000167,1005125187,FB,BA,29,Salvador,2927408,"RUA FONTE DO BOI, 216 - RIO VERMELHO",-13.0163944444443333,-38.4871500000000000,2135.000,2145.000,0,5M00G9W
CLARO S.A.,66970229000167,1005125187,FB,BA,29,Salvador,2927408,"RUA FONTE DO BOI, 216 - RIO VERMELHO",-13.0163944444443333,-38.4871500000000000,2155.000,2165.000,60,5M00G9W
CLARO S.A.,66970229000167,1005125187,FB,BA,29,Salvador,2927408,"RUA FONTE DO BOI, 216 - RIO VERMELHO",-13.0163944444443333,-38.4871500000000000,2155.000,2165.000,320,5M00G9W
CLARO S.A.,66970229000167,1005125187,FB,BA,29,Salvador,2927408,"RUA FONTE DO BOI, 216 - RIO VERMELHO",-13.0163944444443333,-38.4871500000000000,2155.000,2165.000,0,5M00G9W
CLARO S.A.,66970229000167,1005125187,FB,BA,29,Salvador,2927408,"RUA FONTE DO BOI, 216 - RIO VERMELHO",-13.0163944444443333,-38.4871500000000000,2165.000,2170.000,60,5M00G9W
CLARO S.A.,66970229000167,1005125187,FB,BA,29,Salvador,2927408,"RUA FONTE DO BOI, 216 - RIO VERMELHO",-13.0163944444443333,-38.4871500000000000,2165.000,2170.000,320,5M00G9W
CLARO S.A.,66970229000167,1005125187,FB,BA,29,Salvador,2927408,"RUA FONTE DO BOI, 216 - RIO VERMELHO",-13.0163944444443333,-38.4871500000000000,2165.000,2170.000,0,5M00G9W
CLARO S.A.,66970229000167,1005125195,FB,BA,29,Salvador,2927408,"AVENIDA OCEÂNICA, 2275",-13.0094444444443333,-38.5125166666666666,2135.000,2145.000,40,5M00G9W
CLARO S.A.,66970229000167,1005125195,FB,BA,29,Salvador,2927408,"AVENIDA OCEÂNICA, 2275",-13.0094444444443333,-38.5125166666666666,2135.000,2145.000,105,5M00G9W
CLARO S.A.,66970229000167,1005125195,FB,BA,29,Salvador,2927408,"AVENIDA OCEÂNICA, 2275",-13.0094444444443333,-38.5125166666666666,2135.000,2145.000,280,5M00G9W
CLARO S.A.,66970229000167,1005125195,FB,BA,29,Salvador,2927408,"AVENIDA OCEÂNICA, 2275",-13.0094444444443333,-38.5125166666666666,2155.000,2165.000,40,5M00G9W
