Prestadora;CNPJ;N�mero da Esta��o;Tipo da Esta��o;UF;C�digo da UF;Munic�pio;C�digo do Munic�pio;Logradouro;Latitude;Longitude;Frequ�ncia Inicial (MHz);Frequ�ncia Final (MHz);Azimute;Emiss�o
CLARO S.A.;40432544000147;442507852;FB;RJ;33;Itatiaia;3302254;ROD RJ-151;*;*;;;90.0;5M00G7W
CLARO S.A.;40432544000147;442507852;FB;RJ;33;Itatiaia;3302254;ROD RJ-151;*;*;;;90.0;5M00G7W
CLARO S.A.;40432544000147;442507852;FB;RJ;33;Itatiaia;3302254;ROD RJ-151;*;*;;;290.0;5M00G7W
CLARO S.A.;40432544000147;442507852;FB;RJ;33;Itatiaia;3302254;ROD RJ-151;*;*;;;290.0;5M00G7W
CLARO S.A.;40432544000147;688248470;FB;RJ;33;Itaperuna;3302205;R SALVADOR FERNANDES;*;*;;;5.0;10M0G7W
CLARO S.A.;40432544000147;688248470;FB;RJ;33;Itaperuna;3302205;R SALVADOR FERNANDES;*;*;;;5.0;20M0G7W
CLARO S.A.;40432544000147;688248470;FB;RJ;33;Itaperuna;3302205;R SALVADOR FERNANDES;*;*;;;80.0;10M0G7W
CLARO S.A.;40432544000147;688248470;FB;RJ;33;Itaperuna;3302205;R SALVADOR FERNANDES;*;*;;;80.0;20M0G7W
CLARO S.A.;40432544000147;688248470;FB;RJ;33;Itaperuna;3302205;R SALVADOR FERNANDES;*;*;;;200.0;10M0G7W
CLARO S.A.;40432544000147;688248470;FB;RJ;33;Itaperuna;3302205;R SALVADOR FERNANDES;*;*;;;200.0;20M0G7W
CLARO S.A.;40432544000147;627454739;FB;RJ;33;Casimiro de Abreu;3301306;ROD BR 101;*;*;;;140.0;20M0D7W
CLARO S.A.;40432544000147;627454739;FB;RJ;33;Casimiro de Abreu;3301306;ROD BR 101;*;*;;;140.0;10M0G7W
CLARO S.A.;40432544000147;627454739;FB;RJ;33;Casimiro de Abreu;3301306;ROD BR 101;*;*;;;220.0;20M0D7W
CLARO S.A.;40432544000147;627454739;FB;RJ;33;Casimiro de Abreu;3301306;ROD BR 101;*;*;;;220.0;10M0G7W
CLARO S.A.;40432544000147;627454739;FB;RJ;33;Casimiro de Abreu;3301306;ROD BR 101;*;*;;;270.0;20M0D7W
CLARO S.A.;40432544000147;627454739;FB;RJ;33;Casimiro de Abreu;3301306;ROD BR 101;*;*;;;270.0;10M0G7W
CLARO S.A.;40432544000147;689516754;FB;PI;22;Teresina;2211001;R FRANCISCO SAMPAIO;*;*;;;5.0;5M00G7W
CLARO S.A.;40432544000147;689516754;FB;PI;22;Teresina;2211001;R FRANCISCO SAMPAIO;*;*;;;120.0;5M00G7W
CLARO S.A.;40432544000147;689516754;FB;PI;22;Teresina;2211001;R FRANCISCO SAMPAIO;*;*;;;240.0;5M00G7W
CLARO S.A.;40432544000147;689516754;FB;PI;22;Teresina;2211001;R FRANCISCO SAMPAIO;*;*;;;5.0;10M0G7W
CLARO S.A.;40432544000147;689516754;FB;PI;22;Teresina;2211001;R FRANCISCO SAMPAIO;*;*;;;120.0;10M0G7W
CLARO S.A.;40432544000147;689516754;FB;PI;22;Teresina;2211001;R FRANCISCO SAMPAIO;*;*;;;240.0;10M0G7W
CLARO S.A.;40432544000147;689516754;FB;PI;22;Teresina;2211001;R FRANCISCO SAMPAIO;*;*;;;5.0;200KG7W
CLARO S.A.;40432544000147;689516754;FB;PI;22;Teresina;2211001;R FRANCISCO SAMPAIO;*;*;;;240.0;200KG7W
;40432544000147;689516754;FB;PI;22;Teresina;2211001;R FRANCISCO SAMPAIO, S/N, REAL COPAGRI;*;*;1760.0;1855.0;240.0;200KG7W
CLARO S.A.;40432544000147;690836988;FB;PE;26;Condado;2604601;RUA MAJOR ANTONIO CORREA;*;*;;;310.0;5M00G7W
CLARO S.A.;40432544000147;690836988;FB;PE;26;Condado;2604601;RUA MAJOR ANTONIO CORREA;*;*;;;80.0;5M00G7W
CLARO S.A.;40432544000147;690836988;FB;PE;26;Condado;2604601;RUA MAJOR ANTONIO CORREA;*;*;;;230.0;5M00G7W
CLARO S.A.;40432544000147;690836988;FB;PE;26;Condado;2604601;R MAJOR ANTONIO CORREA;*;*;;;310.0;5M00G7W
CLARO S.A.;40432544000147;690836988;FB;PE;26;Condado;2604601;R MAJOR ANTONIO CORREA;*;*;;;80.0;5M00G7W
CLARO S.A.;40432544000147;690836988;FB;PE;26;Condado;2604601;R MAJOR ANTONIO CORREA;*;*;;;230.0;5M00G7W
CLARO S.A.;40432544000147;692532021;FB;PE;26;Garanhuns;2606002;AV SANTO ANTONIO;*;*;;;70.0;200KG7W
CLARO S.A.;40432544000147;692532021;FB;PE;26;Garanhuns;2606002;AV SANTO ANTONIO;*;*;;;240.0;200KG7W
CLARO S.A.;40432544000147;692532021;FB;PE;26;Garanhuns;2606002;AV SANTO ANTONIO;*;*;;;320.0;200KG7W
CLARO S.A.;40432544000147;692532021;FB;PE;26;Garanhuns;2606002;AV SANTO ANTONIO;*;*;;;20.0;5M00G7W
CLARO S.A.;40432544000147;692532021;FB;PE;26;Garanhuns;2606002;AV SANTO ANTONIO;*;*;;;120.0;5M00G7W
CLARO S.A.;40432544000147;692532021;FB;PE;26;Garanhuns;2606002;AV SANTO ANTONIO;*;*;;;240.0;5M00G7W
CLARO S.A.;40432544000147;691828172;FB;PI;22;Parna�ba;2207702;R FRANCISCO SEVERIANO;*;*;;;30.0;10M0G7W
CLARO S.A.;40432544000147;691828172;FB;PI;22;Parna�ba;2207702;R FRANCISCO SEVERIANO;*;*;;;120.0;10M0G7W
CLARO S.A.;40432544000147;691828172;FB;PI;22;Parna�ba;2207702;R FRANCISCO SEVERIANO;*;*;;;260.0;10M0G7W
CLARO S.A.;40432544000147;691828172;FB;PI;22;Parna�ba;2207702;R FRANCISCO SEVERIANO;*;*;;;260.0;10M0G7W
CLARO S.A.;40432544000147;691828172;FB;PI;22;Parna�ba;2207702;R FRANCISCO SEVERIANO;*;*;;;30.0;200KG7W
CLARO S.A.;40432544000147;691828172;FB;PI;22;Parna�ba;2207702;R FRANCISCO SEVERIANO;*;*;;;120.0;200KG7W
CLARO S.A.;40432544000147;691828172;FB;PI;22;Parna�ba;2207702;R FRANCISCO SEVERIANO;*;*;;;260.0;200KG7W
CLARO S.A.;40432544000147;691828172;FB;PI;22;Parna�ba;2207702;R FRANCISCO SEVERIANO, S/N, S�O FRANCISCO DA GUARITA;*;*;;;30.0;5M00G7W
CLARO S.A.;40432544000147;691828172;FB;PI;22;Parna�ba;2207702;R FRANCISCO SEVERIANO, S/N, S�O FRANCISCO DA GUARITA;*;*;;;120.0;5M00G7W
CLARO S.A.;40432544000147;691828172;FB;PI;22;Parna�ba;2207702;R FRANCISCO SEVERIANO, S/N, S�O FRANCISCO DA GUARITA;*;*;;;260.0;5M00G7W
CLARO S.A.;40432544000147;691828172;FB;PI;22;Parna�ba;2207702;R FRANCISCO SEVERIANO;*;*;;;30.0;5M00G7W
CLARO S.A.;40432544000147;691828172;FB;PI;22;Parna�ba;2207702;R FRANCISCO SEVERIANO;*;*;;;120.0;5M00G7W
CLARO S.A.;40432544000147;691828172;FB;PI;22;Parna�ba;2207702;R FRANCISCO SEVERIANO;*;*;;;260.0;5M00G7W
CLARO S.A.;40432544000147;1011630289;FB;MG;31;Coronel Murta;3119500;TRV DOMICIANO DE CASTRO;*;*;;;310.0;5M00D7W
CLARO S.A.;40432544000147;1011630289;FB;MG;31;Coronel Murta;3119500;TRV DOMICIANO DE CASTRO;*;*;;;310.0;5M00D7W
CLARO S.A.;40432544000147;1011630289;FB;MG;31;Coronel Murta;3119500;TRV DOMICIANO DE CASTRO;*;*;;;115.0;5M00D7W
CLARO S.A.;40432544000147;1011630289;FB;MG;31;Coronel Murta;3119500;TRV DOMICIANO DE CASTRO;*;*;;;115.0;5M00D7W
CLARO S.A.;40432544000147;1011630289;FB;MG;31;Coronel Murta;3119500;TRV DOMICIANO DE CASTRO;*;*;;;245.0;5M00D7W
CLARO S.A.;40432544000147;1011630289;FB;MG;31;Coronel Murta;3119500;TRV DOMICIANO DE CASTRO;*;*;;;245.0;5M00D7W
CLARO S.A.;40432544000147;1011630297;FB;MG;31;Chapada do Norte;3116100;R DO CRUZEIRO;*;*;;;40.0;5M00G7W
CLARO S.A.;40432544000147;1011630297;FB;MG;31;Chapada do Norte;3116100;R DO CRUZEIRO;*;*;;;40.0;5M00G7W
CLARO S.A.;40432544000147;1011630297;FB;MG;31;Chapada do Norte;3116100;R DO CRUZEIRO;*;*;;;100.0;5M00G7W
CLARO S.A.;40432544000147;1011630297;FB;MG;31;Chapada do Norte;3116100;R DO CRUZEIRO;*;*;;;100.0;5M00G7W
CLARO S.A.;40432544000147;1011630297;FB;MG;31;Chapada do Norte;3116100;R DO CRUZEIRO;*;*;;;250.0;5M00G7W
CLARO S.A.;40432544000147;1011630297;FB;MG;31;Chapada do Norte;3116100;R DO CRUZEIRO;*;*;;;250.0;5M00G7W
CLARO S.A.;40432544000147;1011630300;FB;MG;31;Cachoeira de Paje�;3102704;R MANOEL BRITO;*;*;;;345.0;5M00G7W
CLARO S.A.;40432544000147;1011630300;FB;MG;31;Cachoeira de Paje�;3102704;R MANOEL BRITO;*;*;;;345.0;5M00G7W
CLARO S.A.;40432544000147;1011630300;FB;MG;31;Cachoeira de Paje�;3102704;R MANOEL BRITO;*;*;;;70.0;5M00G7W
CLARO S.A.;40432544000147;1011630300;FB;MG;31;Cachoeira de Paje�;3102704;R MANOEL BRITO;*;*;;;70.0;5M00G7W
CLARO S.A.;40432544000147;1011630300;FB;MG;31;Cachoeira de Paje�;3102704;R MANOEL BRITO;*;*;;;275.0;5M00G7W
CLARO S.A.;40432544000147;1011630300;FB;MG;31;Cachoeira de Paje�;3102704;R MANOEL BRITO;*;*;;;275.0;5M00G7W
CLARO S.A.;40432544000147;1011630319;FB;MG;31;Divis�polis;3122454;R APOLINARIO FERREIRA BORGES;*;*;;;20.0;5M00D7W
CLARO S.A.;40432544000147;1011630319;FB;MG;31;Divis�polis;3122454;R APOLINARIO FERREIRA BORGES;*;*;;;20.0;5M00D7W
CLARO S.A.;40432544000147;1011630319;FB;MG;31;Divis�polis;3122454;R APOLINARIO FERREIRA BORGES;*;*;;;125.0;5M00D7W
CLARO S.A.;40432544000147;1011630319;FB;MG;31;Divis�polis;3122454;R APOLINARIO FERREIRA BORGES;*;*;;;125.0;5M00D7W
CLARO S.A.;40432544000147;1011630319;FB;MG;31;Divis�polis;3122454;R APOLINARIO FERREIRA BORGES;*;*;;;320.0;5M00D7W
CLARO S.A.;40432544000147;1011630319;FB;MG;31;Divis�polis;3122454;R APOLINARIO FERREIRA BORGES;*;*;;;320.0;5M00D7W
CLARO S.A.;40432544000147;1011630327;FB;MG;31;Francisco Badar�;3126505;AV ESPLANADA;*;*;;;240.0;5M00G7W
