Prestadora,CNPJ,Número da Estação,Tipo da Estação,UF,Código da UF,Município,Código do Município,Logradouro,Latitude,Longitude,Frequência Inicial (MHz),Frequência Final (MHz),Azimute,Emissão
TIM S/A,02421421000111,683573900,FB,RS,43,Porto Alegre,4314902,ESTRADA: JOÃO DE OLIVEIRA REMIÃO,-30.1202777777776666,-51.1089166666666666,1830.00000000,1832.50000000,.0,200KG7W
TIM S/A,02421421000111,683573900,FB,RS,43,Porto Alegre,4314902,ESTRADA: JOÃO DE OLIVEIRA REMIÃO,-30.1202777777776666,-51.1089166666666666,1830.00000000,1832.50000000,120.0,200KG7W
TIM S/A,02421421000111,683573900,FB,RS,43,Porto Alegre,4314902,ESTRADA: JOÃO DE OLIVEIRA REMIÃO,-30.1202777777776666,-51.1089166666666666,1830.00000000,1832.50000000,120.0,200KG7W
TIM S/A,02421421000111,683573900,FB,RS,43,Porto Alegre,4314902,ESTRADA: JOÃO DE OLIVEIRA REMIÃO,-30.1202777777776666,-51.1089166666666666,2145.00000000,2155.00000000,.0,5M00G9W
TIM S/A,02421421000111,683573900,FB,RS,43,Porto Alegre,4314902,ESTRADA: JOÃO DE OLIVEIRA REMIÃO,-30.1202777777776666,-51.1089166666666666,1805.00000000,1820.00000000,.0,200KG7W
TIM S/A,02421421000111,683573900,FB,RS,43,Porto Alegre,4314902,ESTRADA: JOÃO DE OLIVEIRA REMIÃO,-30.1202777777776666,-51.1089166666666666,1825.00000000,1827.50000000,120.0,200KG7W
TIM S/A,02421421000111,683573900,FB,RS,43,Porto Alegre,4314902,ESTRADA: JOÃO DE OLIVEIRA REMIÃO,-30.1202777777776666,-51.1089166666666666,1825.00000000,1827.50000000,240.0,200KG7W
TIM S/A,02421421000111,683573900,FB,RS,43,Porto Alegre,4314902,ESTRADA: JOÃO DE OLIVEIRA REMIÃO,-30.1202777777776666,-51.1089166666666666,1830.00000000,1832.50000000,.0,200KG7W
TIM S/A,02421421000111,683573900,FB,RS,43,Porto Alegre,4314902,ESTRADA: JOÃO DE OLIVEIRA REMIÃO,-30.1202777777776666,-51.1089166666666666,1805.00000000,1820.00000000,120.0,200KG7W
TIM S/A,02421421000111,683573900,FB,RS,43,Porto Alegre,4314902,ESTRADA: JOÃO DE OLIVEIRA REMIÃO,-30.1202777777776666,-51.1089166666666666,1805.00000000,1820.00000000,240.0,200KG7W
TIM S/A,02421421000111,683573900,FB,RS,43,Porto Alegre,4314902,ESTRADA: JOÃO DE OLIVEIRA REMIÃO,-30.1202777777776666,-51.1089166666666666,1825.00000000,1827.50000000,120.0,200KG7W
TIM S/A,02421421000111,683573900,FB,RS,43,Porto Alegre,4314902,ESTRADA: JOÃO DE OLIVEIRA REMIÃO,-30.1202777777776666,-51.1089166666666666,1827.50000000,1830.00000000,120.0,200KG7W
TIM S/A,02421421000111,683573900,FB,RS,43,Porto Alegre,4314902,ESTRADA: JOÃO DE OLIVEIRA REMIÃO,-30.1202777777776666,-51.1089166666666666,1827.50000000,1830.00000000,120.0,200KG7W
TIM S/A,02421421000111,683573900,FB,RS,43,Porto Alegre,4314902,ESTRADA: JOÃO DE OLIVEIRA REMIÃO,-30.1202777777776666,-51.1089166666666666,1827.50000000,1830.00000000,240.0,200KG7W
TIM S/A,02421421000111,683573900,FB,RS,43,Porto Alegre,4314902,ESTRADA: JOÃO DE OLIVEIRA REMIÃO,-30.1202777777776666,-51.1089166666666666,1830.00000000,1832.50000000,240.0,200KG7W
TIM S/A,02421421000111,683573918,FB,RS,43,Quaraí,4315305,RUA FRANCISCO CARLOS REVERBEL 382,-30.3848888888888333,-56.4560833333333333,2145.000,2155.000,150.0,5M00G9W
TIM S/A,02421421000111,683573918,FB,RS,43,Quaraí,4315305,RUA FRANCISCO CARLOS REVERBEL 382,-30.3848888888888333,-56.4560833333333333,1805.000,1820.000,150.0,200KM7W
TIM S/A,02421421000111,683573918,FB,RS,43,Quaraí,4315305,RUA FRANCISCO CARLOS REVERBEL 382,-30.3848888888888333,-56.4560833333333333,1805.000,1820.000,290.0,200KM7W
TIM S/A,02421421000111,683573918,FB,RS,43,Quaraí,4315305,RUA FRANCISCO CARLOS REVERBEL 382,-30.3848888888888333,-56.4560833333333333,1825.000,1827.500,290.0,200KM7W
TIM S/A,02421421000111,683573918,FB,RS,43,Quaraí,4315305,RUA FRANCISCO CARLOS REVERBEL 382,-30.3848888888888333,-56.4560833333333333,1825.000,1827.500,290.0,200KM7W
TIM S/A,02421421000111,683573918,FB,RS,43,Quaraí,4315305,RUA FRANCISCO CARLOS REVERBEL 382,-30.3848888888888333,-56.4560833333333333,1827.500,1830.000,290.0,200KM7W
TIM S/A,02421421000111,683573918,FB,RS,43,Quaraí,4315305,RUA FRANCISCO CARLOS REVERBEL 382,-30.3848888888888333,-56.4560833333333333,955.000,957.500,50.0,200KM7W
TIM S/A,02421421000111,683573918,FB,RS,43,Quaraí,4315305,RUA FRANCISCO CARLOS REVERBEL 382,-30.3848888888888333,-56.4560833333333333,2145.000,2155.000,290.0,5M00G9W
TIM S/A,02421421000111,683573918,FB,RS,43,Quaraí,4315305,RUA FRANCISCO CARLOS REVERBEL 382,-30.3848888888888333,-56.4560833333333333,1805.000,1820.000,290.0,200KM7W
TIM S/A,02421421000111,683573918,FB,RS,43,Quaraí,4315305,RUA FRANCISCO CARLOS REVERBEL 382,-30.3848888888888333,-56.4560833333333333,1825.000,1827.500,150.0,200KM7W
TIM S/A,02421421000111,683573918,FB,RS,43,Quaraí,4315305,RUA FRANCISCO CARLOS REVERBEL 382,-30.3848888888888333,-56.4560833333333333,1825.000,1827.500,150.0,200KM7W
TIM S/A,02421421000111,683573918,FB,RS,43,Quaraí,4315305,RUA FRANCISCO CARLOS REVERBEL 382,-30.3848888888888333,-56.4560833333333333,1827.500,1830.000,150.0,200KM7W
TIM S/A,02421421000111,683573918,FB,RS,43,Quaraí,4315305,RUA FRANCISCO CARLOS REVERBEL 382,-30.3848888888888333,-56.4560833333333333,1830.000,1832.500,150.0,200KM7W
TIM S/A,02421421000111,683573918,FB,RS,43,Quaraí,4315305,RUA FRANCISCO CARLOS REVERBEL 382,-30.3848888888888333,-56.4560833333333333,1830.000,1832.500,290.0,200KM7W
TIM S/A,02421421000111,683573918,FB,RS,43,Quaraí,4315305,RUA FRANCISCO CARLOS REVERBEL 382,-30.3848888888888333,-56.4560833333333333,1830.000,1832.500,290.0,200KM7W
TIM S/A,02421421000111,683573918,FB,RS,43,Quaraí,4315305,RUA FRANCISCO CARLOS REVERBEL 382,-30.3848888888888333,-56.4560833333333333,2145.000,2155.000,50.0,5M00G9W
TIM S/A,02421421000111,683573918,FB,RS,43,Quaraí,4315305,RUA FRANCISCO CARLOS REVERBEL 382,-30.3848888888888333,-56.4560833333333333,1805.000,1820.000,150.0,200KM7W
TIM S/A,02421421000111,683573918,FB,RS,43,Quaraí,4315305,RUA FRANCISCO CARLOS REVERBEL 382,-30.3848888888888333,-56.4560833333333333,1805.000,1820.000,50.0,200KM7W
TIM S/A,02421421000111,683573918,FB,RS,43,Quaraí,4315305,RUA FRANCISCO CARLOS REVERBEL 382,-30.3848888888888333,-56.4560833333333333,1827.500,1830.000,290.0,200KM7W
TIM S/A,02421421000111,683573918,FB,RS,43,Quaraí,4315305,RUA FRANCISCO CARLOS REVERBEL 382,-30.3848888888888333,-56.4560833333333333,1827.500,1830.000,150.0,200KM7W
TIM S/A,02421421000111,683573918,FB,RS,43,Quaraí,4315305,RUA FRANCISCO CARLOS REVERBEL 382,-30.3848888888888333,-56.4560833333333333,1830.000,1832.500,150.0,200KM7W
TIM S/A,02421421000111,683573934,FB,RS,43,Rosário do Sul,4316402,RUA DOS ANDRADAS 2671,-30.2509722222221666,-54.9205833333333333,1805.000,1820.000,120.0,200KM7W
TIM S/A,02421421000111,683573934,FB,RS,43,Rosário do Sul,4316402,RUA DOS ANDRADAS 2671,-30.2509722222221666,-54.9205833333333333,955.000,957.500,250.0,200KM7W
TIM S/A,02421421000111,683573934,FB,RS,43,Rosário do Sul,4316402,RUA DOS ANDRADAS 2671,-30.2509722222221666,-54.9205833333333333,955.000,957.500,.0,200KM7W
TELEFÔNICA BRASIL S.A.,02558157000162,683573950,FB,SP,35,São Paulo,3550308,"RUA HADDOCK LOBO,571,CERQUEIRA CÉSAR",-23.5578694444443333,-46.6613972222221666,890.00000000,891.50000000,350.0,5M00G9W
TELEFÔNICA BRASIL S.A.,02558157000162,683573950,FB,SP,35,São Paulo,3550308,"RUA HADDOCK LOBO,571,CERQUEIRA CÉSAR",-23.5578694444443333,-46.6613972222221666,890.00000000,891.50000000,250.0,5M00G9W
TELEFÔNICA BRASIL S.A.,02558157000162,683573950,FB,SP,35,São Paulo,3550308,"RUA HADDOCK LOBO,571,CERQUEIRA CÉSAR",-23.5578694444443333,-46.6613972222221666,890.00000000,891.50000000,100.0,5M00G9W
TIM S/A,02421421000111,683573985,FB,RS,43,Santa Cruz do Sul,4316808,"RUA MARECHAL FLORIANO, 1372, CENTRO",-29.7236666666666666,-52.4266666666666666,2145.00000000,2155.00000000,10.0,5M00G9W
TIM S/A,02421421000111,683573985,FB,RS,43,Santa Cruz do Sul,4316808,"RUA MARECHAL FLORIANO, 1372, CENTRO",-29.7236666666666666,-52.4266666666666666,2145.00000000,2155.00000000,280.0,5M00G9W
TIM S/A,02421421000111,683573985,FB,RS,43,Santa Cruz do Sul,4316808,"RUA MARECHAL FLORIANO, 1372, CENTRO",-29.7236666666666666,-52.4266666666666666,1805.00000000,1820.00000000,10.0,200KG7W
TIM S/A,02421421000111,683573985,FB,RS,43,Santa Cruz do Sul,4316808,"RUA MARECHAL FLORIANO, 1372, CENTRO",-29.7236666666666666,-52.4266666666666666,1805.00000000,1820.00000000,150.0,200KG7W
TIM S/A,02421421000111,683573985,FB,RS,43,Santa Cruz do Sul,4316808,"RUA MARECHAL FLORIANO, 1372, CENTRO",-29.7236666666666666,-52.4266666666666666,1805.00000000,1820.00000000,280.0,200KG7W
TIM S/A,02421421000111,683573985,FB,RS,43,Santa Cruz do Sul,4316808,"RUA MARECHAL FLORIANO, 1372, CENTRO",-29.7236666666666666,-52.4266666666666666,1805.00000000,1820.00000000,10.0,200KG7W
TIM S/A,02421421000111,683573985,FB,RS,43,Santa Cruz do Sul,4316808,"RUA MARECHAL FLORIANO, 1372, CENTRO",-29.7236666666666666,-52.4266666666666666,955.00000000,957.50000000,280.0,200KM7W
TIM S/A,02421421000111,683573985,FB,RS,43,Santa Cruz do Sul,4316808,"RUA MARECHAL FLORIANO, 1372, CENTRO",-29.7236666666666666,-52.4266666666666666,955.00000000,957.50000000,150.0,200KM7W
TIM S/A,02421421000111,683573985,FB,RS,43,Santa Cruz do Sul,4316808,"RUA MARECHAL FLORIANO, 1372, CENTRO",-29.7236666666666666,-52.4266666666666666,955.00000000,957.50000000,280.0,200KM7W
TIM S/A,02421421000111,683573985,FB,RS,43,Santa Cruz do Sul,4316808,"RUA MARECHAL FLORIANO, 1372, CENTRO",-29.7236666666666666,-52.4266666666666666,955.00000000,957.50000000,280.0,200KM7W
TIM S/A,02421421000111,683573985,FB,RS,43,Santa Cruz do Sul,4316808,"RUA MARECHAL FLORIANO, 1372, CENTRO",-29.7236666666666666,-52.4266666666666666,2145.00000000,2155.00000000,150.0,5M00G9W
TIM S/A,02421421000111,683573985,FB,RS,43,Santa Cruz do Sul,4316808,"RUA MARECHAL FLORIANO, 1372, CENTRO",-29.7236666666666666,-52.4266666666666666,955.00000000,957.50000000,150.0,200KM7W
TIM S/A,02421421000111,683573985,FB,RS,43,Santa Cruz do Sul,4316808,"RUA MARECHAL FLORIANO, 1372, CENTRO",-29.7236666666666666,-52.4266666666666666,1805.00000000,1820.00000000,150.0,200KG7W
TIM S/A,02421421000111,683573985,FB,RS,43,Santa Cruz do Sul,4316808,"RUA MARECHAL FLORIANO, 1372, CENTRO",-29.7236666666666666,-52.4266666666666666,1805.00000000,1820.00000000,150.0,200KM7W
TIM S/A,02421421000111,683573985,FB,RS,43,Santa Cruz do Sul,4316808,"RUA MARECHAL FLORIANO, 1372, CENTRO",-29.7236666666666666,-52.4266666666666666,1805.00000000,1820.00000000,10.0,200KM7W
TIM S/A,02421421000111,683573985,FB,RS,43,Santa Cruz do Sul,4316808,"RUA MARECHAL FLORIANO, 1372, CENTRO",-29.7236666666666666,-52.4266666666666666,1805.00000000,1820.00000000,10.0,200KM7W
TIM S/A,02421421000111,683573985,FB,RS,43,Santa Cruz do Sul,4316808,"RUA MARECHAL FLORIANO, 1372, CENTRO",-29.7236666666666666,-52.4266666666666666,955.00000000,957.50000000,150.0,200KM7W
TIM S/A,02421421000111,683573985,FB,RS,43,Santa Cruz do Sul,4316808,"RUA MARECHAL FLORIANO, 1372, CENTRO",-29.7236666666666666,-52.4266666666666666,955.00000000,957.50000000,280.0,200KM7W
TIM S/A,02421421000111,683573985,FB,RS,43,Santa Cruz do Sul,4316808,"RUA MARECHAL FLORIANO, 1372, CENTRO",-29.7236666666666666,-52.4266666666666666,955.00000000,957.50000000,10.0,200KM7W
TIM S/A,02421421000111,683573993,FB,RS,43,Santa Cruz do Sul,4316808,"RUA 28 DE OUTUBRO, 569, UNIVERSITARIO",-29.7025277777776666,-52.4328611111110000,2145.00000000,2155.00000000,100.0,5M00G9W
TIM S/A,02421421000111,683573993,FB,RS,43,Santa Cruz do Sul,4316808,"RUA 28 DE OUTUBRO, 569, UNIVERSITARIO",-29.7025277777776666,-52.4328611111110000,1805.00000000,1820.00000000,100.0,200KG7W
TIM S/A,02421421000111,683573993,FB,RS,43,Santa Cruz do Sul,4316808,"RUA 28 DE OUTUBRO, 569, UNIVERSITARIO",-29.7025277777776666,-52.4328611111110000,1805.00000000,1820.00000000,100.0,200KM7W
TIM S/A,02421421000111,683573993,FB,RS,43,Santa Cruz do Sul,4316808,"RUA 28 DE OUTUBRO, 569, UNIVERSITARIO",-29.7025277777776666,-52.4328611111110000,2145.00000000,2155.00000000,330.0,5M00G9W
TIM S/A,02421421000111,683573993,FB,RS,43,Santa Cruz do Sul,4316808,"RUA 28 DE OUTUBRO, 569, UNIVERSITARIO",-29.7025277777776666,-52.4328611111110000,1805.00000000,1820.00000000,330.0,200KG7W
TIM S/A,02421421000111,683573993,FB,RS,43,Santa Cruz do Sul,4316808,"RUA 28 DE OUTUBRO, 569, UNIVERSITARIO",-29.7025277777776666,-52.4328611111110000,1805.00000000,1820.00000000,100.0,200KM7W
TIM S/A,02421421000111,683573993,FB,RS,43,Santa Cruz do Sul,4316808,"RUA 28 DE OUTUBRO, 569, UNIVERSITARIO",-29.7025277777776666,-52.4328611111110000,955.00000000,957.50000000,220.0,200KM7W
TIM S/A,02421421000111,683573993,FB,RS,43,Santa Cruz do Sul,4316808,"RUA 28 DE OUTUBRO, 569, UNIVERSITARIO",-29.7025277777776666,-52.4328611111110000,2145.00000000,2155.00000000,220.0,5M00G9W
TIM S/A,02421421000111,683573993,FB,RS,43,Santa Cruz do Sul,4316808,"RUA 28 DE OUTUBRO, 569, UNIVERSITARIO",-29.7025277777776666,-52.4328611111110000,1805.00000000,1820.00000000,220.0,200KG7W
TIM S/A,02421421000111,683573993,FB,RS,43,Santa Cruz do Sul,4316808,"RUA 28 DE OUTUBRO, 569, UNIVERSITARIO",-29.7025277777776666,-52.4328611111110000,1805.00000000,1820.00000000,330.0,200KM7W
TIM S/A,02421421000111,683574159,FB,RS,43,Santa Maria,4316907,RODOVIA RST 287 0 COLÉGIO MARISTA - ASSOCIAÇÃO DE EX-ALUNOS -,-29.6993611111110000,-53.7871944444443333,2145.000,2155.000,90.0,5M00G9W
TIM S/A,02421421000111,683574159,FB,RS,43,Santa Maria,4316907,RODOVIA RST 287 0 COLÉGIO MARISTA - ASSOCIAÇÃO DE EX-ALUNOS -,-29.6993611111110000,-53.7871944444443333,1805.000,1820.000,.0,200KG7W
TIM S/A,02421421000111,683574159,FB,RS,43,Santa Maria,4316907,RODOVIA RST 287 0 COLÉGIO MARISTA - ASSOCIAÇÃO DE EX-ALUNOS -,-29.6993611111110000,-53.7871944444443333,1805.000,1820.000,260.0,200KM7W
TIM S/A,02421421000111,683574159,FB,RS,43,Santa Maria,4316907,RODOVIA RST 287 0 COLÉGIO MARISTA - ASSOCIAÇÃO DE EX-ALUNOS -,-29.6993611111110000,-53.7871944444443333,1805.000,1820.000,260.0,200KM7W
TIM S/A,02421421000111,683574159,FB,RS,43,Santa Maria,4316907,RODOVIA RST 287 0 COLÉGIO MARISTA - ASSOCIAÇÃO DE EX-ALUNOS -,-29.6993611111110000,-53.7871944444443333,1805.000,1820.000,.0,200KM7W
TIM S/A,02421421000111,683574159,FB,RS,43,Santa Maria,4316907,RODOVIA RST 287 0 COLÉGIO MARISTA - ASSOCIAÇÃO DE EX-ALUNOS -,-29.6993611111110000,-53.7871944444443333,1805.000,1820.000,.0,200KM7W
TIM S/A,02421421000111,683574159,FB,RS,43,Santa Maria,4316907,RODOVIA RST 287 0 COLÉGIO MARISTA - ASSOCIAÇÃO DE EX-ALUNOS -,-29.6993611111110000,-53.7871944444443333,1805.000,1820.000,90.0,200KM7W
TIM S/A,02421421000111,683574159,FB,RS,43,Santa Maria,4316907,RODOVIA RST 287 0 COLÉGIO MARISTA - ASSOCIAÇÃO DE EX-ALUNOS -,-29.6993611111110000,-53.7871944444443333,2145.000,2155.000,.0,5M00G9W
TIM S/A,02421421000111,683574159,FB,RS,43,Santa Maria,4316907,RODOVIA RST 287 0 COLÉGIO MARISTA - ASSOCIAÇÃO DE EX-ALUNOS -,-29.6993611111110000,-53.7871944444443333,2145.000,2155.000,260.0,5M00G9W
TIM S/A,02421421000111,683574159,FB,RS,43,Santa Maria,4316907,RODOVIA RST 287 0 COLÉGIO MARISTA - ASSOCIAÇÃO DE EX-ALUNOS -,-29.6993611111110000,-53.7871944444443333,1805.000,1820.000,260.0,200KG7W
TIM S/A,02421421000111,683574167,FB,RS,43,Santa Maria,4316907,RUA: CINCO DE MARÇO,-29.7042500000000000,-53.7136666666666666,2145.00000000,2155.00000000,70.0,5M00G9W
TIM S/A,02421421000111,683574167,FB,RS,43,Santa Maria,4316907,RUA: CINCO DE MARÇO,-29.7042500000000000,-53.7136666666666666,2145.00000000,2155.00000000,180.0,5M00G9W
TIM S/A,02421421000111,683574167,FB,RS,43,Santa Maria,4316907,RUA: CINCO DE MARÇO,-29.7042500000000000,-53.7136666666666666,1805.00000000,1820.00000000,70.0,200KG7W
TIM S/A,02421421000111,683574167,FB,RS,43,Santa Maria,4316907,RUA: CINCO DE MARÇO,-29.7042500000000000,-53.7136666666666666,1805.00000000,1820.00000000,180.0,200KG7W
TIM S/A,02421421000111,683574167,FB,RS,43,Santa Maria,4316907,RUA: CINCO DE MARÇO,-29.7042500000000000,-53.7136666666666666,955.00000000,957.50000000,70.0,200KM7W
TIM S/A,02421421000111,683574167,FB,RS,43,Santa Maria,4316907,RUA: CINCO DE MARÇO,-29.7042500000000000,-53.7136666666666666,955.00000000,957.50000000,180.0,200KM7W
TIM S/A,02421421000111,683574167,FB,RS,43,Santa Maria,4316907,RUA: CINCO DE MARÇO,-29.7042500000000000,-53.7136666666666666,955.00000000,957.50000000,180.0,200KM7W
TIM S/A,02421421000111,683574167,FB,RS,43,Santa Maria,4316907,RUA: CINCO DE MARÇO,-29.7042500000000000,-53.7136666666666666,1805.00000000,1820.00000000,270.0,200KG7W
TIM S/A,02421421000111,683574167,FB,RS,43,Santa Maria,4316907,RUA: CINCO DE MARÇO,-29.7042500000000000,-53.7136666666666666,1805.00000000,1820.00000000,70.0,200KG7W
TIM S/A,02421421000111,683574167,FB,RS,43,Santa Maria,4316907,RUA: CINCO DE MARÇO,-29.7042500000000000,-53.7136666666666666,955.00000000,957.50000000,180.0,200KM7W
TIM S/A,02421421000111,683574167,FB,RS,43,Santa Maria,4316907,RUA: CINCO DE MARÇO,-29.7042500000000000,-53.7136666666666666,955.00000000,957.50000000,270.0,200KM7W
TIM S/A,02421421000111,683574167,FB,RS,43,Santa Maria,4316907,RUA: CINCO DE MARÇO,-29.7042500000000000,-53.7136666666666666,955.00000000,957.50000000,70.0,200KM7W
TIM S/A,02421421000111,683574167,FB,RS,43,Santa Maria,4316907,RUA: CINCO DE MARÇO,-29.7042500000000000,-53.7136666666666666,955.00000000,957.50000000,180.0,200KM7W
TIM S/A,02421421000111,683574167,FB,RS,43,Santa Maria,4316907,RUA: CINCO DE MARÇO,-29.7042500000000000,-53.7136666666666666,2145.00000000,2155.00000000,270.0,5M00G9W
TIM S/A,02421421000111,683574167,FB,RS,43,Santa Maria,4316907,RUA: CINCO DE MARÇO,-29.7042500000000000,-53.7136666666666666,1805.00000000,1820.00000000,180.0,200KG7W
TIM S/A,02421421000111,683574167,FB,RS,43,Santa Maria,4316907,RUA: CINCO DE MARÇO,-29.7042500000000000,-53.7136666666666666,955.00000000,957.50000000,270.0,200KM7W
TIM S/A,02421421000111,683574167,FB,RS,43,Santa Maria,4316907,RUA: CINCO DE MARÇO,-29.7042500000000000,-53.7136666666666666,955.00000000,957.50000000,270.0,200KM7W
TIM S/A,02421421000111,683574167,FB,RS,43,Santa Maria,4316907,RUA: CINCO DE MARÇO,-29.7042500000000000,-53.7136666666666666,955.00000000,957.50000000,270.0,200KM7W
TIM S/A,02421421000111,683574248,FB,RS,43,Venâncio Aires,4322608,RUA BARÃO DO TRIUNFO 1290,-29.6088611111110000,-52.1929166666666666,1805.000,1820.000,70.0,200KG7W
TIM S/A,02421421000111,683574248,FB,RS,43,Venâncio Aires,4322608,RUA BARÃO DO TRIUNFO 1290,-29.6088611111110000,-52.1929166666666666,1805.000,1820.000,185.0,200KM7W
TIM S/A,02421421000111,683574248,FB,RS,43,Venâncio Aires,4322608,RUA BARÃO DO TRIUNFO 1290,-29.6088611111110000,-52.1929166666666666,1805.000,1820.000,270.0,200KM7W
TIM S/A,02421421000111,683574248,FB,RS,43,Venâncio Aires,4322608,RUA BARÃO DO TRIUNFO 1290,-29.6088611111110000,-52.1929166666666666,955.000,957.500,185.0,200KM7W
TIM S/A,02421421000111,683574248,FB,RS,43,Venâncio Aires,4322608,RUA BARÃO DO TRIUNFO 1290,-29.6088611111110000,-52.1929166666666666,955.000,957.500,270.0,200KM7W
TIM S/A,02421421000111,683574248,FB,RS,43,Venâncio Aires,4322608,RUA BARÃO DO TRIUNFO 1290,-29.6088611111110000,-52.1929166666666666,955.000,957.500,185.0,200KM7W
TIM S/A,02421421000111,683574248,FB,RS,43,Venâncio Aires,4322608,RUA BARÃO DO TRIUNFO 1290,-29.6088611111110000,-52.1929166666666666,1805.000,1820.000,70.0,200KG7W
TIM S/A,02421421000111,683574248,FB,RS,43,Venâncio Aires,4322608,RUA BARÃO DO TRIUNFO 1290,-29.6088611111110000,-52.1929166666666666,1805.000,1820.000,185.0,200KG7W
TIM S/A,02421421000111,683574248,FB,RS,43,Venâncio Aires,4322608,RUA BARÃO DO TRIUNFO 1290,-29.6088611111110000,-52.1929166666666666,1805.000,1820.000,270.0,200KG7W
TIM S/A,02421421000111,683574248,FB,RS,43,Venâncio Aires,4322608,RUA BARÃO DO TRIUNFO 1290,-29.6088611111110000,-52.1929166666666666,1805.000,1820.000,70.0,200KM7W
TIM S/A,02421421000111,683574248,FB,RS,43,Venâncio Aires,4322608,RUA BARÃO DO TRIUNFO 1290,-29.6088611111110000,-52.1929166666666666,1805.000,1820.000,185.0,200KM7W
TIM S/A,02421421000111,683574248,FB,RS,43,Venâncio Aires,4322608,RUA BARÃO DO TRIUNFO 1290,-29.6088611111110000,-52.1929166666666666,955.000,957.500,70.0,200KM7W
TIM S/A,02421421000111,683574248,FB,RS,43,Venâncio Aires,4322608,RUA BARÃO DO TRIUNFO 1290,-29.6088611111110000,-52.1929166666666666,955.000,957.500,270.0,200KM7W
TIM S/A,02421421000111,683574248,FB,RS,43,Venâncio Aires,4322608,RUA BARÃO DO TRIUNFO 1290,-29.6088611111110000,-52.1929166666666666,955.000,957.500,70.0,200KM7W
TIM S/A,02421421000111,683574248,FB,RS,43,Venâncio Aires,4322608,RUA BARÃO DO TRIUNFO 1290,-29.6088611111110000,-52.1929166666666666,1805.000,1820.000,185.0,200KG7W
TIM S/A,02421421000111,683574248,FB,RS,43,Venâncio Aires,4322608,RUA BARÃO DO TRIUNFO 1290,-29.6088611111110000,-52.1929166666666666,955.000,957.500,185.0,200KM7W
TIM S/A,02421421000111,683574256,FB,RS,43,Vera Cruz,4322707,RUA NESTOR FREDERICO HENN 1906,-29.7155555555555000,-52.5050000000000000,1805.00000000,1820.00000000,20.0,200KM7W
