000,8,1,1763892461,1768890345,0
LTE,724,5,45313,33366537,0,-46.3266,-23.8768,1000,1,1,1763985035,1763985035,0
LTE,724,5,45313,33418753,0,-46.2644,-23.9798,1000,2,1,1763985931,1779076381,0
LTE,724,3,31105,18678285,0,-46.8454,-23.6497,1000,15,1,1763987284,1765036683,0
LTE,724,3,31105,18677526,0,-46.8303,-23.6401,1000,8,1,1763987343,1768933806,0
LTE,724,3,31174,18712085,0,-46.8608,-23.5034,1000,1,1,1763988772,1763988772,0
LTE,724,11,55327,171842869,0,-40.2876,-20.3368,1000,1,1,1763991526,1763991526,0
LTE,724,3,31168,185628102,0,-46.603,-23.5372,1000,1,1,1763992862,1763992862,0
LTE,724,5,60011,28305677,0,-47.3365,-23.4012,1000,1,1,1763995931,1763995931,0
GSM,724,3,511,10181,-1,-46.9149,-23.7833,1000,1,1,1763996057,1763996057,0
LTE,724,6,54163,33433345,0,-48.3174,-10.2429,1000,1,1,1763996361,1763996361,0
LTE,724,5,45811,28710403,0,-46.8212,-23.5088,1000,2,1,1763997391,1774067913,0
LTE,724,3,31197,17670411,0,-46.8092,-23.5148,1000,2,1,1763998291,1767805322,0
LTE,724,3,31174,18713857,0,-46.9076,-23.5094,1000,1,1,1763999109,1763999109,0
LTE,724,3,31174,18713555,0,-46.8953,-23.5065,1000,1,1,1763999193,1763999193,0
LTE,724,3,31165,168857358,0,-46.6598,-23.5166,1000,1,1,1763999300,1763999300,0
GSM,724,3,2211,49672,-1,-46.7748,-23.5216,1000,1,1,1764000141,1764000141,0
LTE,724,3,31168,185625355,0,-46.6028,-23.5278,1000,2,1,1764000679,1775793546,0
LTE,724,3,31110,219236886,0,-47.333,-23.3863,1000,1,1,1764001529,1764001529,0
LTE,724,3,31398,19969469,0,-46.3875,-23.9611,1000,1,1,1764004078,1764004078,0
LTE,724,5,45213,33407261,0,-46.7875,-24.1807,1000,1,1,1764006451,1764006451,0
LTE,724,11,39403,87472131,-1,-49.6789,-3.7784,1000,10,1,1764053257,1768929601,0
LTE,724,4,34161,69201934,-1,-49.6914,-26.0358,1000,1,1,1764112173,1764112173,0
LTE,724,3,31901,26823951,0,-47.3038,-22.8033,1000,1,1,1764010927,1764010927,0
UMTS,724,3,50119,12835246,0,-47.0568,-22.8454,1000,1,1,1764015858,1764015858,0
UMTS,724,5,31041,42070955,0,-49.663,-25.4715,1000,1,1,1764016328,1764016328,0
LTE,724,3,31179,219225869,0,-46.9882,-23.1411,1000,1,1,1764018716,1764018716,0
LTE,724,3,31179,219218453,0,-46.8675,-23.2565,1000,1,1,1764018761,1764018761,0
LTE,724,5,40663,161301568,0,-48.3222,-10.235,1000,1,1,1764040289,1764040289,0
UMTS,724,4,54042,262946144,0,-50.1429,-25.4304,1000,2,1,1764041207,1769320823,0
LTE,724,3,31101,185663767,0,-46.6408,-23.6474,1000,1,1,1764043722,1764043722,0
LTE,724,5,40234,87125760,0,-47.9452,-19.7773,1000,1,1,1764044982,1764044982,0
UMTS,724,4,54042,262976179,0,-51.1654,-25.3078,1000,4,1,1764047278,1773384135,0
GSM,724,3,3111,63962,-1,-46.4764,-23.4222,1000,1,1,1764050240,1764050240,0
LTE,724,5,49941,105168136,0,-49.0926,-25.436,1000,1,1,1764050780,1764050780,0
LTE,724,10,50519,231233037,0,-47.2124,-22.7988,1000,1,1,1764051415,1764051415,0
LTE,724,5,40242,107524096,0,-51.4206,-25.3436,1000,1,1,1764052002,1764052002,0
LTE,724,5,40941,105105951,0,-48.5802,-25.5808,1000,1,1,1764055630,1764055630,0
