Prestadora;CNPJ;N�mero da Esta��o;Tipo da Esta��o;UF;C�digo da UF;Munic�pio;C�digo do Munic�pio;Logradouro;Latitude;Longitude;Frequ�ncia Inicial (MHz);Frequ�ncia Final (MHz);Azimute;Emiss�o
TELEFONICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;ESTRADA DO RIO SECO;*;*;;;325.0;200KG7W
TELEFONICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;ESTRADA DO RIO SECO;*;*;;;200.0;200KG7W
TELEFONICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;ESTRADA DO RIO SECO;*;*;;;200.0;200KG7W
TELEF�NICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;Estrada do Rio Seco,S/N,Zona Rural;-22.7361861111110000;-42.6067861111110000;869.00000000;880.00000000;135.0;1M23G9W
TELEF�NICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;Estrada do Rio Seco,S/N,Zona Rural;-22.7361861111110000;-42.6067861111110000;869.00000000;880.00000000;325.0;1M23G9W
TELEF�NICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;Estrada do Rio Seco,S/N,Zona Rural;-22.7361861111110000;-42.6067861111110000;869.00000000;880.00000000;135.0;200KG7W
TELEF�NICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;Estrada do Rio Seco,S/N,Zona Rural;-22.7361861111110000;-42.6067861111110000;869.00000000;880.00000000;325.0;200KG7W
TELEF�NICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;Estrada do Rio Seco,S/N,Zona Rural;-22.7361861111110000;-42.6067861111110000;890.00000000;891.50000000;325.0;1M23G9W
TELEF�NICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;Estrada do Rio Seco,S/N,Zona Rural;-22.7361861111110000;-42.6067861111110000;890.00000000;891.50000000;325.0;200KG7W
;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;Estrada do Rio Seco,S/N,Zona Rural;*;*;;874.5;135.0;5M00G9W
;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;Estrada do Rio Seco,S/N,Zona Rural;*;*;;874.5;325.0;5M00G9W
;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;Estrada do Rio Seco,S/N,Zona Rural;*;*;;874.5;200.0;200KG7W
;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;Estrada do Rio Seco,S/N,Zona Rural;*;*;;874.5;200.0;5M00G9W
TELEF�NICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;Estrada do Rio Seco,S/N,Zona Rural;-22.7361861111110000;-42.6067861111110000;890.000;891.500;325.0;200KG7W
TELEFONICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;ESTRADA DO RIO SECO;*;*;;;135.0;5M00G7W
TELEFONICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;ESTRADA DO RIO SECO;*;*;;;135.0;200KG7W
TELEF�NICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;Estrada do Rio Seco,S/N,Zona Rural;-22.7361861111110000;-42.6067861111110000;890.00000000;891.50000000;135.0;200KG7W
;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;Estrada do Rio Seco,S/N,Zona Rural;*;*;;874.5;325.0;200KG7W
TELEF�NICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;Estrada do Rio Seco,S/N,Zona Rural;-22.7361861111110000;-42.6067861111110000;890.000;891.500;135.0;5M00G9W
TELEF�NICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;Estrada do Rio Seco,S/N,Zona Rural;-22.7361861111110000;-42.6067861111110000;890.000;891.500;325.0;5M00G9W
TELEF�NICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;Estrada do Rio Seco,S/N,Zona Rural;-22.7361861111110000;-42.6067861111110000;890.000;891.500;200.0;200KG7W
TELEF�NICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;Estrada do Rio Seco,S/N,Zona Rural;-22.7361861111110000;-42.6067861111110000;890.000;891.500;200.0;5M00G9W
TELEFONICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;ESTRADA DO RIO SECO;*;*;;;325.0;5M00G7W
TELEFONICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;ESTRADA DO RIO SECO;*;*;;;200.0;5M00G7W
TELEFONICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;ESTRADA DO RIO SECO;*;*;;;325.0;200KG7W
TELEF�NICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;Estrada do Rio Seco,S/N,Zona Rural;-22.7361861111110000;-42.6067861111110000;890.00000000;891.50000000;135.0;1M23G9W
;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;Estrada do Rio Seco,S/N,Zona Rural;*;*;;874.5;135.0;200KG7W
TELEF�NICA BRASIL S.A.;02558157000162;627443605;FB;RJ;33;Rio Bonito;3304300;Estrada do Rio Seco,S/N,Zona Rural;-22.7361861111110000;-42.6067861111110000;890.000;891.500;135.0;200KG7W
TELEF�NICA BRASIL S.A.;02558157000162;627443672;FB;SP;35;Campinas;3509502;RODOVIA GOVERNADOR DOUTOR ADHEMAR PEREIRA DE BARROS,S/N,SOLAR DAS ANDORINHAS;-22.7779722222221666;-46.9946111111110000;869.00000000;880.00000000;110.0;1M25F9W
TELEF�NICA BRASIL S.A.;02558157000162;627443672;FB;SP;35;Campinas;3509502;RODOVIA GOVERNADOR DOUTOR ADHEMAR PEREIRA DE BARROS,S/N,SOLAR DAS ANDORINHAS;-22.7779722222221666;-46.9946111111110000;869.00000000;880.00000000;47.0;1M25F9W
TELEF�NICA BRASIL S.A.;02558157000162;627443672;FB;SP;35;Campinas;3509502;RODOVIA GOVERNADOR DOUTOR ADHEMAR PEREIRA DE BARROS,S/N,SOLAR DAS ANDORINHAS;-22.7779722222221666;-46.9946111111110000;869.00000000;880.00000000;191.0;1M25F9W
TELEF�NICA BRASIL S.A.;02558157000162;627443672;FB;SP;35;Campinas;3509502;RODOVIA GOVERNADOR DOUTOR ADHEMAR PEREIRA DE BARROS,S/N,SOLAR DAS ANDORINHAS;-22.7779722222221666;-46.9946111111110000;890.00000000;891.50000000;110.0;1M25F9W
TELEF�NICA BRASIL S.A.;02558157000162;627443672;FB;SP;35;Campinas;3509502;RODOVIA GOVERNADOR DOUTOR ADHEMAR PEREIRA DE BARROS,S/N,SOLAR DAS ANDORINHAS;-22.7779722222221666;-46.9946111111110000;890.00000000;891.50000000;47.0;1M25F9W
TELEF�NICA BRASIL S.A.;02558157000162;627443672;FB;SP;35;Campinas;3509502;RODOVIA GOVERNADOR DOUTOR ADHEMAR PEREIRA DE BARROS,S/N,SOLAR DAS ANDORINHAS;-22.7779722222221666;-46.9946111111110000;890.00000000;891.50000000;191.0;1M25F9W
TELEF�NICA BRASIL S.A.;02558157000162;627443710;FB;SP;35;Indaiatuba;3520509;RODOVIA ENGENHEIRO ERM�NIO DE OLIVEIRA PENTEADO,S/N,CALDEIRA;-23.1261111111110000;-47.2708333333333333;869.00000000;880.00000000;84.0;200KG7W
TELEF�NICA BRASIL S.A.;02558157000162;627443710;FB;SP;35;Indaiatuba;3520509;RODOVIA ENGENHEIRO ERM�NIO DE OLIVEIRA PENTEADO,S/N,CALDEIRA;-23.1261111111110000;-47.2708333333333333;869.00000000;880.00000000;190.0;200KG7W
TELEF�NICA BRASIL S.A.;02558157000162;627443710;FB;SP;35;Indaiatuba;3520509;RODOVIA ENGENHEIRO ERM�NIO DE OLIVEIRA PENTEADO,S/N,CALDEIRA;-23.1261111111110000;-47.2708333333333333;869.00000000;880.00000000;280.0;200KG7W
TELEF�NICA BRASIL S.A.;02558157000162;627443710;FB;SP;35;Indaiatuba;3520509;RODOVIA ENGENHEIRO ERM�NIO DE OLIVEIRA PENTEADO,S/N,CALDEIRA;-23.1261111111110000;-47.2708333333333333;890.00000000;891.50000000;280.0;200KG7W
TELEF�NICA BRASIL S.A.;02558157000162;627443710;FB;SP;35;Indaiatuba;3520509;RODOVIA ENGENHEIRO ERM�NIO DE OLIVEIRA PENTEADO,S/N,CALDEIRA;-23.1261111111110000;-47.2708333333333333;890.00000000;891.50000000;84.0;200KG7W
TELEF�NICA BRASIL S.A.;02558157000162;627443710;FB;SP;35;Indaiatuba;3520509;RODOVIA ENGENHEIRO ERM�NIO DE OLIVEIRA PENTEADO,S/N,CALDEIRA;-23.1261111111110000;-47.2708333333333333;890.00000000;891.50000000;190.0;200KG7W
