1012784417	CLARO	SP	Sao Paulo	VILA MARIANA	AV PEDRO ALVARES CABRAL - PROXIMO AO N 201, DIREITA DA ASSEMBLEIA LEGISLATIVA PRACA TULIO FONTOURA, S N,	-2.358.174	-4.665.754	3550308	Nao Informada	4G - 5G	1800 - 2100 - 2500 - 3500
1012784816	VIVO	CE	Guaiuba	CENTRO	TRAVESSA JOAQUIM DIAS DA CUNHA, S N, RBR-NAO	-4.047.778	-38.634.167	2304954	Nao Informada	3G - 4G	700 - 1800 - 2100 - 2500
1012785030	VIVO	DF	Brasilia	ASA SUL	SGAS I SGAS 914, CJ H LOTE 64-A, S N,	-15.820.781	-47.926.606	5300108	Nao Informada	4G - 5G	1800 - 2100 - 2500 - 3500
1012785561	CLARO	PR	Almirante Tamandare	TANGUA	R ELIZIO FERREIRA DO NASCIMENTO, 297, PROXIMO DA ROD PR418	-2.536.155	-4.930.904	4100400	Nao Informada	3G - 4G - 5G	700 - 2100 - 3500
1012785570	CLARO	PR	Cianorte	PARQUE INDUSTRIAL	R EZIDIO BALLADELLI, S N, QD 01, LT 04	-2.367.228	-5.261.484	4105508	Nao Informada	3G - 4G	700 - 1800 - 2100
1012785588	CLARO	SC	Joinville	ESPINHEIROS	R PREFEITO BALTAZAR BUSCHLE, 3275,	-262.883	-487.799	4209102	Nao Informada	3G - 4G	700 - 2100
1012788307	CLARO	SP	Sao Paulo	JARDIM ALTO ALEGRE	R IRMA LEONE DUQUET, 561,	-2.361.707	-4.642.804	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 3500
1012796253	CLARO	SP	Franca	RESIDENCIAL VIDA NOVA FRANCA	AV LUIZ GONZAGA, S N,	-2.047.686	-4.743.353	3516200	Nao Informada	2G - 3G - 4G	850 - 1800 - 2500
1012797330	CLARO	MS	Japora	CENTRO	R CAMPO GRANDE, S N,	-2.389.533	-5.440.633	5004809	Nao Informada	3G - 4G	700 - 2100
1012803098	CLARO	SP	Sao Vicente	PQ DAS BANDEIRAS	R ANTONIO RIBEIRO FRANCO, 150,	-2.398.347	-4.648.896	3551009	Nao Informada	3G - 4G - 5G	700 - 2100 - 2500 - 3500
1012803101	CLARO	SP	Ourinhos	ZONA RURAL	ROD ORLANDO QUAGLIATO, KM25,	-2.292.261	-4.981.657	3534708	Nao Informada	3G - 4G	700 - 2100
1012803128	VIVO	GO	Catalao	RESIDENCIAL ESTRELA	RUA MARIO DE CERQUEIRA NETO, S N, RBR-NAO	-18.202.719	-47.938.311	5205109	Nao Informada	4G - 5G	700 - 2500 - 3500
1012803136	VIVO	GO	Anapolis	SETOR SUL	RUA JOSE DE AUGUSTO, S N, RBR-NAO	-16.368.228	-48.950.789	5201108	Nao Informada	4G - 5G	700 - 2500 - 3500
1012803144	VIVO	GO	Anapolis	Jardim Alexandrina	RUA ALAMEDA DOS TAMOIOS, S N, RBR-NAO	-16.301.664	-48.964.853	5201108	Nao Informada	4G - 5G	700 - 2500 - 3500
1012803152	VIVO	GO	Anapolis	FAZENDA BARREIRO DO MEIO	RODOVIA BR 153, 4691, RBR-NAO	-16.390.481	-48.956.714	5201108	Nao Informada	4G - 5G	700 - 2500 - 3500
1012803160	VIVO	GO	Aparecida de Goiania	CENTRO	RUA 55, S N, S N,	-16.819.011	-49.313.033	5201405	Nao Informada	4G - 5G	700 - 2500 - 3500
1012803306	TIM	BA	Guaratinga	CENTRO	Av. Jucelino Kubitscheck, s n,	-165.854.722	-39.780.499	2911808	Nao Informada	4G	700
1012803314	TIM	BA	Pedro Alexandre	CENTRO	RUA PROJETADA, 1,	-10.094.569	-3.805.045	2924207	Nao Informada	2G - 3G - 4G	700 - 1800 - 2100
1012803322	TIM	MG	Aracitaba	ZONA RURAL	Fazenda Do Engenho, OUTROS,	-21.340.267	-43.375.253	3103306	Nao Informada	4G	700
1012803330	TIM	PA	Salinopolis	SAO BENTO	Rua Tiradentes, 37,	-0.759455	-47.363.032	1506203	Nao Informada	4G	700
1012803349	TIM	PA	Ulianopolis	ARCO IRIS	Rua Nossa Senhora de Fatima, 1,	-39.679	-47.541.161	1508126	Nao Informada	4G	700
1012803357	TIM	BA	Inhambupe	ZONA RURAL	Fazenda Lagoa Branca, S N, Compl. Rod. - BA 233 - Estr. para Satiro Dias	-1.161.946	-3.837.361	2913705	Nao Informada	4G	700
1012803365	TIM	BA	Anage	Povoado de Lindo Horizonte	Rua do Cemiterio, S N,	-14.554.663	-40.735.111	2901205	Nao Informada	4G	700
1012803373	TIM	BA	Mirante	Alto do Areiao - Povoado de Areiao	Travessa Boa Nova - Estrada Mirante Areiao, s n,	-140.353.611	-4.097.675	2921450	Nao Informada	4G	700
1012803381	TIM	BA	Campo Alegre de Lourdes	Angico dos Dias	Rua do Cruzeiro do Sul, s n,	-9.329.033	-43.395.633	2905909	Nao Informada	4G	700
1012803390	TIM	BA	Alcobaca	CENTRO	Jose Militao Guerra, 859,	-174.945	-3.943.202	2900801	Nao Informada	4G	700
1012803403	TIM	PE	Santa Cruz do Capibaribe	BELA VISTA	Av. Moda Center, S N,	-7.947.313	-36.227.152	2612505	Nao Informada	4G	700 - 2100
1012803411	TIM	MG	Coronel Murta	Vila Palmairas	Rua Mario Murta, S N,	-166.102.222	-421.856.666	3119500	Nao Informada	4G	700
1012803420	TIM	MG	Felicio dos Santos	CENTRO	Rua 1 DE Setembro, S N,	-180.815.277	-432.440.555	3125408	Nao Informada	4G	700
1012803438	TIM	MG	Goiana	ZONA RURAL	Parque Municipal Vinte E Um De Dezembro, S N, Rodovia Mg-353	-21.541.734	-43.202.231	3127388	Nao Informada	2G - 3G - 4G	700 - 1800 - 2100
1012803446	TIM	CE	Acarau	Distrito de Aranau	Rua Nossa Senhora de Fatima, S N, ao lado da casa de n 06	-28.197.361	-402.242.777	2300200	Nao Informada	4G	700
1012803454	TIM	MA	Icatu	MUTIRAO	RUA DA PAZ, S N,	-27.728.527	-440.520.527	2105104	Nao Informada	4G	700
1012803462	TIM	BA	Jacaraci	Distrito de Irundiara - Loteamento Nova Irundiara	Rua A, S N, Quadra A - Lote 18	-1.479.322	-42.267.475	2917409	Nao Informada	4G	700
1012803470	TIM	BA	Barro Preto	ZONA RURAL	RODOVIA BA120, S N,	-14.800.833	-394.725	2903300	Nao Informada	4G	700
1012803489	TIM	BA	Buritirama	CENTRO	Rua Lino dos Santos, 184,	-1.071.699	-4.363.033	2904753	Nao Informada	4G	700
1012803497	TIM	BA	Mairi	LAPINHA	EMP Parque Leal Lisboa, S N, Lote 16, Travessa Davino Lisboa, QD 09	-11.711.311	-401.429.611	2920106	Nao Informada	4G	700
1012803500	TIM	BA	Marau	CENTRO	RUA DAS AMENDOEIRAS, S N,	-1.410.566.944	-390.129.388	2920700	Nao Informada	4G	700
1012803519	TIM	BA	Pintadas	Recanto do Alto Alegre	Rua Francisco Machado, s n, Quadra A, Lote 06	-118.119.611	-39.900.911	2924652	Nao Informada	4G	700
1012803527	TIM	BA	Quijingue	CENTRO	Rua Inocencio Barbosa da Costa, 50,	-10.751.766	-3.921.228.611	2925907	Nao Informada	4G	700
1012803535	TIM	BA	Retirolandia	ZONA RURAL	Rua Projetada, S N, Fazenda Pocinho	-114.865.388	-394.238	2926103	Nao Informada	4G	700
1012803543	TIM	BA	Sitio do Mato	CENTRO	Rua da Esperanca, 9, antiga Travessa da Alegria	-130.845.833	-4.347.200.277	2930758	Nao Informada	4G	700
1012803551	TIM	BA	Caem	CENTRO	RUA JOAO JOSE DUARTE, S N, TERRENO ANTIGO ACESSO AV. PRES. VARGAS	-1.109.048.055	-404.355	2905107	Nao Informada	4G	700
1012803560	TIM	BA	Macarani	Jardim Guaruja	Rua Sebastiao Brito, s n, Quadra 09, Lote 01 - compl. Esquina com a Rua Luiz Alves	-155.637.388	-4.041.985.833	2919702	Nao Informada	4G	700
1012803578	TIM	PA	Belem	VAL DE CAES	AVENIDA CENTENARIO, 1052, SHOPPING BOSQUE GRAO PARA - LOJA 30	-1.389	-48.464.667	1501402	Nao Informada	4G	1800
1012803977	TIM	BA	Sapeacu	Povoado Muric	Rua Principal, S N,	-126.595	-392.294.444	2929602	Nao Informada	4G	700
1012803985	TIM	BA	Presidente Tancredo Neves	NOVA ESPERANCA	Loteamento Serafim Mendes II, S N,	-134.597.777	-394.145.277	2925758	Nao Informada	4G	700
1012803993	TIM	BA	Ibirapitanga	Euraldao Distrito de Itamarati	RUA PROJETADA, S N,	-140.196.388	-394.278.611	2912707	Nao Informada	4G	700
1012804000	TIM	BA	Quijingue	ZONA RURAL	Povoado Macete, 4560, Quadra 2- Lote 12	-1.074.191	-389.835	2925907	Nao Informada	4G	700
1012804027	VIVO	BA	Porto Seguro	TRANCOSO	CONDOMINIO ESTANCIAS FASANO, S N, RBR-NAO	-1.661.311	-3.909.628	2925303	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 3500
1012804035	VIVO	BA	Salvador	ITACARANHA	RUA SERGIMIRIM, 115,	-1.288.638	-3.848.111	2927408	Nao Informada	4G - 5G	700 - 1800 - 2100 - 2500 - 3500
1012804043	VIVO	BA	Salvador	RIBEIRA	RUA LELLIS PIEDADE, 634,	-129.125	-3.849.472	2927408	Nao Informada	4G	700 - 2500
1012804051	VIVO	SE	Nossa Senhora das Dores	CONJUNTO JARDIM	Travessa Francisco Pedro Nascimento, S N, Estrada Para Capela	-10.480.861	-37.189.833	2804607	Nao Informada	3G - 4G	700 - 850 - 1800 - 2100 - 2500
1012804060	VIVO	BA	Ilheus	LOTEAMENTO JOIAS DO ATLANTICO	RUA 12, S N,	-1.464.427	-3.906.927	2913606	Nao Informada	4G	700
1012804078	VIVO	BA	Lencois	RIBEIRAO DO MEIO	RUA A, LOTE 1, QUADRA UNICA, S N, CONDOMINIO MIRANTE DE LENCOIS	-1.256.823	-4.138.888	2919306	Nao Informada	4G	700 - 2500
1012804183	CLARO	ES	Cariacica	SAO FRANCISCO	AV MARIO GURGEL, 5353, SHOPPING MOXUARA	-203.431	-4.040.055	3201308	Nao Informada	3G - 4G	1800 - 2100
1012804221	TIM	SC	Itapema	Meia Preta	Rua 219 X Orla, S N, -	-271.222	-486.048.916	4208302	Nao Informada	2G - 3G - 4G	700 - 1800 - 2100 - 2500
1012804230	TIM	RS	Santa Maria do Herval	ZONA RURAL	RUA NICOLAU WEBER, S N,	-29.497.495	-50.997.622	4316956	Nao Informada	2G - 3G - 4G	700 - 900 - 2100
1012804248	TIM	PR	Francisco Beltrao	Colonia Missoes	Loteamento Lote 21-K da Gleba 101-FB do Nucleo Francisco Beltrao, S N,	-26.042.571	-53.217.469	4108403	Nao Informada	4G	700
1012804256	TIM	PR	Alto Piquiri	ZONA RURAL	Rodoviaria Projetada B, s n, ZONA RURAL SEM NUMERACAO	-24.194.732	-53.391.325	4100707	Nao Informada	4G	700
1012804264	TIM	SC	Criciuma	Nossa Sra. Da Salete	Av. Jorge Elias De Lucca, 765, -	-28.685.275	-4.933.354	4204608	Nao Informada	4G	700 - 1800 - 2100
1012804272	TIM	RS	Porto Alegre	PRAIA DE BELAS	Avenida Borges de Medeiros, 2105,	-300.454.777	-512.293.416	4314902	Nao Informada	4G	700 - 1800
1012804280	TIM	TO	Lizarda	CENTRO	Rua Sao Sebastiao, S N, lote 03 da Quadra 4	-96.005.833	-466.825.555	1712405	Nao Informada	4G	700
1012804299	TIM	TO	Recursolandia	CENTRO	Rua 12 De Outubro, S N, Quadra 3, Lote 6	-873.426	-4.724.173	1718501	Nao Informada	4G	700
1012804302	TIM	PR	Jesuitas	Caraja - Centro	Rua Terra Rica, 259, Lote 4 da Quadra 7 do Loteamento Cidade de Caraja	-244.641.305	-53.421.675	4112751	Nao Informada	4G	700
1012804310	TIM	PR	Iretama	ZONA RURAL	Sitio Nossa Senhora Aparecida, S N, Lote 347 (situado em um local chamado Aguas de Jurema)	-243.000.333	-520.603.444	4110805	Nao Informada	4G	700
1012804329	TIM	PR	Cianorte	ZONA RURAL	Lotes n 50, 51, 52, 141, 158, 159 e 160 - Remanescente A (Subdivisao dos Lotes n 50, 51, 52, 141, 158, 159 e 160-R) da Gleba Sao Tome, S N,	-236.100.527	-525.158.055	4105508	Nao Informada	4G	700
1012804337	TIM	TO	Sao Felix do Tocantins	CENTRO	Rua Dalvina Vieira Reis, S N, LT 01, QD 03	-1.015.529	-4.666.766	1720150	Nao Informada	4G	700
1012804345	TIM	SP	Praia Grande	QUIETUDE	Rua Fernando Nascimento, S N, Quadra 11, Lote 30	-240.164.944	-4.647.575	3541000	Nao Informada	4G - 5G	700 - 1800 - 3500
1012804353	TIM	SP	Santo Andre	VILA ALPINA	PRACA SALGADO FILHO, s n,	-23.654.528	-46.543.944	3547809	Nao Informada	2G - 4G - 5G	700 - 1800 - 2500 - 3500
1012804361	TIM	SP	Sao Paulo	LAJEADO	Rua Capitao Eneias Dos Santos Pinto, S N, 06, Lotes 6,7 Quadra 5	-2.352.576	-4.640.241	3550308	Nao Informada	2G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
1012806216	VIVO	SP	Jundiai	PARQUE RESIDENCIAL JUNDIAI	AV. EUNICE CAVALCANTE DE SOUZA QUEIROZ, 808,	-23.148.689	-47.007.539	3525904	Nao Informada	4G - 5G	700 - 1800 - 2100 - 2500 - 3500
1012806224	VIVO	SP	Sao Paulo	VILA SANTANA	AVENIDA NOSSA SENHORA DE SABARA, 2405,	-23.675.395	-46.685.467	3550308	Nao Informada	4G - 5G	700 - 1800 - 2100 - 2500 - 3500
1012806232	VIVO	SP	Sao Paulo	JARDIM BOA ESPERANCA	RUA PROFESSOR ANTONIO AUSTREGELIO, 77,	-23.672.686	-4.677.275	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
1012806240	VIVO	SP	Sao Paulo	MOEMA	RUA GAIVOTA, 183,	-23.598.747	-46.662.611	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2300 - 2500 - 3500
1012806259	VIVO	SP	Sao Paulo	JARDIM TAMOIO	RUA MONSENHOR JOAO PEDRO FUSENIG, S N,	-23.692.411	-46.742.408	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
1012806267	VIVO	SP	Sao Vicente	VILA MARGARIDA	Rua Marechal Mascarenhas de Moraes, 1181,	-239.688	-46.406.836	3551009	Nao Informada	4G - 5G	700 - 2500 - 3500
1012806275	VIVO	SP	Peruibe	CENTRO	AVENIDA DOUTOR BEZERRA DE MENEZES, S N, QUADRA 006 LOTE 02A	-24.295.494	-46.968.419	3537602	Nao Informada	4G - 5G	700 - 2500 - 3500
1012806283	VIVO	SP	Sao Paulo	MORUMBI	RUA ENGENHEIRO ISAAC MILDER, 342,	-23.613.944	-4.670.575	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
1012806291	VIVO	SP	Ilha Comprida	BALNEARIO VILAREGGIO	AVENIDA BEIRA MAR, S N, LOTE 2 QUADRA 4	-2.484.363	-47.686	3520426	Nao Informada	3G - 4G	700 - 850 - 2500
1012806305	VIVO	SP	Sao Paulo	MOOCA	RUA HIPODROMO, 1141,	-2.354.863	-4.660.587	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2300 - 2500 - 3500
1012806313	VIVO	SP	Sao Paulo	VILA CLEMENTINO	RUA DOUTOR DIOGO DE FARIA, 1201,	-23.595.753	-46.648.372	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2300 - 2500 - 3500
1012806321	VIVO	SP	Sao Paulo	VILA SANTA MARIA	RUA THOMAZ ANTONIO VILLANI, 401, CONDOMINIO VILLAGIO DEI BONA	-23.485.882	-46.673.971	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
1012806330	VIVO	SP	Sao Vicente	Vila Ponte Nova	Rua Campo Belo, 681,	-23.981.319	-46.447.283	3551009	Nao Informada	4G - 5G	700 - 2500 - 3500
1012806348	VIVO	SP	Sao Paulo	LAPA	RUA CERRO CORA, 1642,	-23.535.413	-46.710.493	3550308	Nao Informada	4G - 5G	700 - 1800 - 2100 - 2500
1012806356	VIVO	SP	Salto	Guarau	Rodovia Rocha Moutonnee, 4350, HARAS PAINEIRAS	-23.211.171	-47.318.321	3545209	Nao Informada	4G - 5G	700 - 2500 - 3500
1012806364	VIVO	SP	Sao Paulo	LIBERDADE	RUA MAESTRO CARDIM, 1313,	-23.572.492	-4.664.155	3550308	Nao Informada	4G - 5G	700 - 1800 - 2100 - 2500 - 3500
1012806372	VIVO	SP	Sao Paulo	PARQUE DOROTEIA	RUA ANTONIO PIRES DOS SANTOS, 272, S N, LOTE 08 - QUADRA 02	-23.701.831	-46.644.643	3550308	Nao Informada	4G - 5G	700 - 1800 - 2100 - 2500 - 3500
1012806380	VIVO	SP	Sao Paulo	VILA SERRALHEIRO	RUA BORGES DE CEQUEIRA, S N,	-23.470.639	-46.694.694	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
1012806399	VIVO	SP	Sao Paulo	VILA GUILHERME	RUA AMAZONAS DAS SILVA, 813,	-23.512.239	-46.609.114	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
1012806402	VIVO	SP	Sao Paulo	VILA TALARICO	RUA FERNAO ALBERNAZ, 332,	-23.544.222	-46.514.861	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
1012806410	VIVO	SP	Sao Paulo	REPUBLICA	RUA 7 DE ABRIL, 296,	-23.545.286	-46.641.547	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
1012806429	VIVO	SP	Sao Paulo	VELEIROS	RUA EDOARDO BIZZARRI, 14,	-23.680.056	-46.711.639	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2300 - 2500 - 3500
1012806437	VIVO	SP	Sao Paulo	VILA NIVI	RUA RABELO DA CRUZ, 125,	-23.475.934	-46.592.671	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2300 - 2500 - 3500
1012806445	VIVO	SP	Sao Paulo	LIMOEIRO	ESTRADA DO IMPERADOR, 2783,	-2.351.774	-4.647.464	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
1012806453	VIVO	SP	Sao Paulo	JARDIM SAO LUIS	RUA JOSE JOAQUIM ESTEVES, 332, RBR-NAO	-23.657.778	-46.728.611	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
1012806461	VIVO	SP	Campo Limpo Paulista	Jardim America	RUA ESTADOS UNIDOS, 53, LOTE 35 - QUADRA G	-2.319.858	-46.784.915	3509601	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
1012806470	VIVO	SP	Sao Paulo	FAZENDA MORUMBI	RUA COLEGIO PIO XII, S N, LOTE 14, QUADRA 44	-2.361.732	-4.671.271	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
1012806488	VIVO	SP	Sao Paulo	IPIRANGA	RUA LINO COUTINHO, 237, CONDOMINIO EDIFICIO ARGUSA I	-23.585.274	-46.602.759	3550308	Nao Informada	4G - 5G	700 - 1800 - 2100 - 2300 - 2500 - 3500
1012806496	VIVO	SP	Sao Paulo	PARAISOPOLIS	RUA JOAO AVELINO PINHO MELLAO, 627,	-23.607.768	-46.726.773	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
1012806500	VIVO	SP	Sao Paulo	JARDIM NOVO PARELHEIROS	RUA AMARO DE PONTES, 779, QD S1 LT 779	-23.832.139	-4.672.675	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
1012806518	VIVO	SP	Sao Paulo	SANTA CECILIA	AVENIDA ANGELICA, 819, CONDOMINIO CONDE DA CUNHA	-23.540.153	-46.655.007	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2300 - 2500 - 3500
1012806526	VIVO	SP	Sao Paulo	BRAS	RUA RUBINO DE OLIVEIRA, 35,	-2.353.978	-466.117	3550308	Nao Informada	4G - 5G	700 - 1800 - 2100 - 2500 - 3500
1012806534	VIVO	SP	Sao Paulo	ANHANGUERA	RUA UBIRAJARA DONIZETE DE ANDRADE, 166, S N,	-23.440.686	-46.791.784	3550308	Nao Informada	4G - 5G	700 - 1800 - 2100 - 2500 - 3500
1012806542	VIVO	SP	Sao Paulo	MOOCA	Rua da Mooca, 3143, COND. EDIFICIO VALENCIA	-23.556.067	-46.594.458	3550308	Nao Informada	4G - 5G	700 - 1800 - 2100 - 2300 - 2500 - 3500
1012806550	VIVO	SP	Sao Paulo	SAUDE	RUA DOUTOR CASSIO MOTA, 119,	-23.623.483	-46.602.144	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
1012806569	VIVO	SP	Ubatuba	ITAMAMBUCA	RUA 28, 518,	-23.311.278	-44.878.917	3555406	Nao Informada	4G - 5G	700 - 2100 - 3500
1012806577	VIVO	SP	Sao Paulo	JARDIM BELGICA	RUA HUMBERTO DE QUEIROZ, 77,	-23.659.281	-46.698.886	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
1012806585	VIVO	SP	Sao Paulo	JARDIM ITAPEMA	RUA JOSE OITICICA, S N, AO LADO DO 246	-23.560.194	-46.501.972	3550308	Nao Informada	4G - 5G	700 - 1800 - 2100 - 2500 - 3500
1012806593	VIVO	SP	Sao Paulo	PARADA	AVENIDA RAIMUNDO PEREIRA DE MAGALHAES, 11001,	-23.444.747	-46.722.991	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2500 - 3500
1012806607	VIVO	SP	Sao Paulo	VILA CLEMENTINO	RUA BORGES LAGOA, 933,	-23.597.097	-46.645.736	3550308	Nao Informada	4G - 5G	700 - 1800 - 2100 - 2300 - 2500 - 3500
1012806615	VIVO	SP	Embu-Guacu	FILIPINHO	RUA MUNICIPAL DA VILA CRISTINA, 80,	-23.820.803	-46.828.953	3515103	Nao Informada	4G	700 - 1800 - 2100 - 2500
1012807123	VIVO	SP	Vargem Grande Paulista	VARGEM GRANDE PAULISTA	RUA JOSE COELHO CASAS, SN, LOTE 05 - QD 03	-236.012	-47.041.969	3556453	Nao Informada	4G - 5G	700 - 2500 - 3500
1012807131	VIVO	SP	Sao Paulo	LUZ	RUA SAO CAETANO, 49 53,	-23.534.364	-46.632.511	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2300 - 2500 - 3500
1012807140	VIVO	SP	Sao Paulo	PARQUE ESPERANCA	RUA NARCISE CARBONEL, 650, S N,	-23.446.833	-46.802.472	3550308	Nao Informada	4G - 5G	700 - 1800 - 2100 - 2500 - 3500
1012807158	VIVO	SP	Santa Isabel	VARADOURO	RODOVIA PREFEITO JOAQUIM SIMAO, SN, KM 62,5	-23.298.306	-46.235.556	3546801	Nao Informada	4G - 5G	700 - 2500 - 3500
1012807166	VIVO	SP	Carapicuiba	VILA GUSTAVO CORREIA	RUA GUSTAVO AVELINO CORREIA, 565,	-23.512.375	-4.683.515	3510609	Nao Informada	4G - 5G	700 - 2500 - 3500
1012819636	VIVO	MG	Itauna	PADRE EUSTAQUIO	RUA SAFIRA, 444, RBR-NAO	-20.069.622	-44.564.658	3133808	Nao Informada	4G - 5G	700 - 2500 - 3500
1012819644	VIVO	MG	Itauna	RESIDENCIAL SANTANENSE	RUA PATRICIO MORAIS, 162, RBR-NAO	-20.084.139	-4.460.675	3133808	Nao Informada	4G	700 - 2500
1012819652	VIVO	MG	Juiz de Fora	MILHO BRANCO	RUA ROLDAO RODRIGUES SILVA,, 136,	-2.174.135	-4.340.925	3136702	Nao Informada	4G - 5G	700 - 1800 - 2100 - 2500 - 3500
1012819660	VIVO	MG	Uba	SAO DOMINGOS	RUA ADOLFO PEREIRA CORTES, S N, AO LADO DO N 1080	-21.116.792	-42.939.781	3169901	Nao Informada	4G - 5G	700 - 1800 - 2100 - 2500 - 3500
1012819709	CLARO	MG	Teofilo Otoni	MARAJOARA	R RENATO SIMOES, 66,	-1.787.189	-4.150.716	3168606	Nao Informada	3G - 4G - 5G	1800 - 2100 - 2500 - 3500
1012819717	CLARO	MG	Congonhas	Primavera	EST CASA DE PEDRA, 3163, ENTERPRISE : CSN CASA DE PEDRA	-204.771	-4.391.648	3118007	Nao Informada	3G - 4G	700 - 1800 - 2100 - 2500
1012819725	CLARO	MG	Lagoa Santa	POR DO SOL	R SAFIRA, 145,	-1.960.988	-4.391.138	3137601	Nao Informada	3G - 4G	2100
1012819750	VIVO	SP	Sao Paulo	BELA VISTA	Estrada Munic Para Fonte Tibet, 1740,	-23.569.861	-46.646.664	3550308	Nao Informada	4G	2500
1012819768	VIVO	SP	Sao Paulo	PARAISO	Avenida Plinio Salgado, 5813,	-23.571.919	-46.644.469	3550308	Nao Informada	4G	2500
1012819776	VIVO	SP	Sao Paulo	PARAISO	Avenida Nossa Senhora da Conceicao, 190,	-235.724	-46.642.694	3550308	Nao Informada	4G	2500
1012819784	VIVO	SP	Sao Paulo	DESCONHECIDO	Avenida Brigadeiro Luis Antonio x Avenida Paulista, S N, L13 QL	-23.566.711	-46.648.117	3550308	Nao Informada	4G	2500
1012819792	VIVO	SP	Sao Paulo	BELA VISTA	Rua Francisco Luchesi, 1039,	-23.558.308	-46.660.494	3550308	Nao Informada	4G	2500
1012819806	VIVO	SP	Sao Paulo	CERQUEIRA CESAR	Rua Padre Joao Manuel, S N,	-23.559.178	-46.659.375	3550308	Nao Informada	4G	2500
1012819814	VIVO	SP	Sao Paulo	BELA VISTA	Avenida Paulista x Haddok Lobo, S N,	-23.557.844	-46.661.542	3550308	Nao Informada	4G	2500
1012820936	VIVO	SP	Sao Paulo	JARDIM LOURDES	RUA FRANCISCO DE SOUTOMAIOR, 915,	-2.351.789	-4.638.558	3550308	Nao Informada	4G - 5G	700 - 1800 - 2100 - 2500 - 3500
1012820944	VIVO	SP	Cubatao	Vila Esperanca	Rua Caminho Sao Leopoldo, 1180,	-23.900.719	-46.449.739	3513504	Nao Informada	4G - 5G	700 - 2500 - 3500
1012820952	VIVO	SP	Itapecerica da Serra	Jardim Sampaio	Rua Represinha, 35, FUNDOS COM A RUA VERANEIO	-23.718.067	-46.869.633	3522208	Nao Informada	4G - 5G	700 - 2500 - 3500
1012820960	VIVO	SP	Sao Paulo	PARQUE PAN AMERICANO	RUA OLAVO FIRMIANO FERREIRA, S N,	-23.451.686	-46.733.356	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
1012820979	VIVO	SP	Sao Paulo	VILA CURUCA	RUA GUARAITA, S N, LT 8 QD 38	-2.350.075	-46.419.978	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
1012820987	VIVO	SP	Sao Paulo	PERDIZES	RUA COTOXO, 303,	-2.353.015.278	-4.668.315.833	3550308	Nao Informada	4G - 5G	700 - 1800 - 2100 - 2300 - 2500 - 3500
1012820995	VIVO	SP	Sao Paulo	JARDIM VISTA ALEGRE	RUA FIRMINOPOLIS, 224,	-2.345.044	-46.683.441	3550308	Nao Informada	4G - 5G	700 - 1800 - 2100 - 2500 - 3500
