Prestadora;CNPJ;N�mero da Esta��o;Tipo da Esta��o;UF;C�digo da UF;Munic�pio;C�digo do Munic�pio;Logradouro;Latitude;Longitude;Frequ�ncia Inicial (MHz);Frequ�ncia Final (MHz);Azimute;Emiss�o
TIM S/A;02421421000111;436296926;FB;PR;41;Pinhais;4119152;RUA LIBERIA 627 VILA ESPLANADA;-25.4335833333333333;-49.1720277777776666;2650.000;2660.000;240;10M0G7W
TIM S/A;02421421000111;436296926;FB;PR;41;Pinhais;4119152;RUA LIBERIA 627 VILA ESPLANADA;-25.4335833333333333;-49.1720277777776666;2660.000;2670.000;330;10M0G7W
TIM S/A;02421421000111;436296926;FB;PR;41;Pinhais;4119152;RUA LIBERIA 627 VILA ESPLANADA;-25.4335833333333333;-49.1720277777776666;2660.000;2670.000;140;10M0G7W
TIM S/A;02421421000111;436296926;FB;PR;41;Pinhais;4119152;RUA LIBERIA 627 VILA ESPLANADA;-25.4335833333333333;-49.1720277777776666;2660.000;2670.000;240;10M0G7W
TIM S/A;02421421000111;436296926;FB;PR;41;Pinhais;4119152;RUA LIBERIA 627 VILA ESPLANADA;-25.4335833333333333;-49.1720277777776666;2670.000;2690.000;330;10M0G7W
TIM S/A;02421421000111;436296926;FB;PR;41;Pinhais;4119152;RUA LIBERIA 627 VILA ESPLANADA;-25.4335833333333333;-49.1720277777776666;2670.000;2690.000;140;10M0G7W
TIM S/A;02421421000111;436296926;FB;PR;41;Pinhais;4119152;RUA LIBERIA 627 VILA ESPLANADA;-25.4335833333333333;-49.1720277777776666;2670.000;2690.000;240;10M0G7W
TIM S/A;02421421000111;436296926;FB;PR;41;Pinhais;4119152;RUA LIBERIA 627 VILA ESPLANADA;-25.4335833333333333;-49.1720277777776666;869.000;880.000;330;5M00G7W
TIM S/A;02421421000111;436296926;FB;PR;41;Pinhais;4119152;RUA LIBERIA 627 VILA ESPLANADA;-25.4335833333333333;-49.1720277777776666;869.000;880.000;140;5M00G7W
TIM S/A;02421421000111;436296926;FB;PR;41;Pinhais;4119152;RUA LIBERIA 627 VILA ESPLANADA;-25.4335833333333333;-49.1720277777776666;869.000;880.000;240;5M00G7W
TIM S A;02421421000111;1002607733;FB;PR;41;Paranagu�;4118204;PRAIA DE BRASILIA, S/N-EM FRENTE AO TRAPICHE DE DESEMBARQUE;*;*;;;80.0;10M0G7W
