Prestadora,CNPJ,N�mero da Esta��o,Tipo da Esta��o,UF,C�digo da UF,Munic�pio,C�digo do Munic�pio,Logradouro,Latitude,Longitude,Frequ�ncia Inicial (MHz),Frequ�ncia Final (MHz),Azimute,Emiss�o
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,88.000.000.000,89.000.000.000,20.0,5M00G9W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,88.000.000.000,89.000.000.000,20.0,5M00G9W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,88.000.000.000,89.000.000.000,155.0,5M00G9W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,88.000.000.000,89.000.000.000,155.0,5M00G9W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,88.000.000.000,89.000.000.000,155.0,5M00G9W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,88.000.000.000,89.000.000.000,280.0,5M00D9W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,88.000.000.000,89.000.000.000,280.0,5M00D9W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,88.000.000.000,89.000.000.000,280.0,5M00D9W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,88.000.000.000,89.000.000.000,280.0,5M00G9W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,182.000.000.000,182.250.000.000,20.0,200KM7W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,182.000.000.000,182.250.000.000,155.0,200KM7W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,182.000.000.000,182.250.000.000,280.0,200KM7W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,182.250.000.000,182.500.000.000,20.0,200KM7W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,182.250.000.000,182.500.000.000,20.0,200KM7W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,182.250.000.000,182.500.000.000,155.0,200KM7W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,182.250.000.000,182.500.000.000,155.0,200KM7W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,182.250.000.000,182.500.000.000,280.0,200KM7W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,182.500.000.000,182.750.000.000,20.0,200KM7W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,182.500.000.000,182.750.000.000,155.0,200KM7W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,182.750.000.000,183.000.000.000,20.0,200KM7W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,182.750.000.000,183.000.000.000,155.0,200KM7W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,182.750.000.000,183.000.000.000,155.0,200KM7W
CLARO S.A.,"4,04325E+13",577969498,FB,SP,35,S�o Paulo,3550308,"ROD CONSELHEIRO PEDRO LUIZ, 58, SANTANA",*,*,182.750.000.000,183.000.000.000,155.0,200KM7W
