Prestadora;CNPJ;N�mero da Esta��o;Tipo da Esta��o;UF;C�digo da UF;Munic�pio;C�digo do Munic�pio;Logradouro;Latitude;Longitude;Frequ�ncia Inicial (MHz);Frequ�ncia Final (MHz);Azimute;Emiss�o
CLARO S.A.;40432544000147;1010250741;FB;SP;35;S�o Paulo;3550308;AVENIDA PAULISTA, 901, BELA VISTA;*;*;880.0;890.0;0.0;5M00G7W
CLARO S.A.;40432544000147;1010250741;FB;SP;35;S�o Paulo;3550308;AVENIDA PAULISTA, 901, BELA VISTA;*;*;880.0;890.0;0.0;5M00G7W
CLARO S.A.;40432544000147;1010250741;FB;SP;35;S�o Paulo;3550308;AVENIDA PAULISTA, 901, BELA VISTA;*;*;880.0;890.0;0.0;5M00G7W
CLARO S.A.;40432544000147;1010250741;FB;SP;35;S�o Paulo;3550308;AVENIDA PAULISTA, 901, BELA VISTA;*;*;880.0;890.0;0.0;5M00G7W
CLARO S.A.;40432544000147;1010250741;FB;SP;35;S�o Paulo;3550308;AVENIDA PAULISTA, 901, BELA VISTA;*;*;880.0;890.0;0.0;5M00G7W
CLARO S.A.;40432544000147;1010250741;FB;SP;35;S�o Paulo;3550308;AVENIDA PAULISTA, 901, BELA VISTA;*;*;2630.0;2650.0;0.0;20M0G7W
CLARO S.A.;40432544000147;1010250741;FB;SP;35;S�o Paulo;3550308;AVENIDA PAULISTA, 901, BELA VISTA;*;*;2630.0;2650.0;0.0;20M0G7W
CLARO S.A.;40432544000147;1010250741;FB;SP;35;S�o Paulo;3550308;AVENIDA PAULISTA, 901, BELA VISTA;*;*;2630.0;2650.0;0.0;20M0G7W
CLARO S.A.;40432544000147;1010250741;FB;SP;35;S�o Paulo;3550308;AVENIDA PAULISTA, 901, BELA VISTA;*;*;2630.0;2650.0;0.0;20M0G7W
CLARO S.A.;40432544000147;1010250741;FB;SP;35;S�o Paulo;3550308;AVENIDA PAULISTA, 901, BELA VISTA;*;*;2630.0;2650.0;0.0;20M0G7W
CLARO S.A.;40432544000147;1010250741;FB;SP;35;S�o Paulo;3550308;AVENIDA PAULISTA, 901, BELA VISTA;*;*;2630.0;2650.0;0.0;20M0G7W
CLARO S.A.;40432544000147;1010250741;FB;SP;35;S�o Paulo;3550308;AVENIDA PAULISTA, 901, BELA VISTA;*;*;2630.0;2650.0;0.0;20M0G7W
CLARO S.A.;40432544000147;1010250741;FB;SP;35;S�o Paulo;3550308;AVENIDA PAULISTA, 901, BELA VISTA;*;*;2630.0;2650.0;0.0;20M0G7W
CLARO S.A.;40432544000147;1010250741;FB;SP;35;S�o Paulo;3550308;AVENIDA PAULISTA, 901, BELA VISTA;*;*;2630.0;2650.0;0.0;20M0G7W
CLARO S.A.;40432544000147;690761473;FB;RS;43;Nova Santa Rita;4313375;AVENIDA DEOCL�CIO RODRIGUES, 2886, CENTRO;*;*;880.0;890.0;60.0;5M00G7W
CLARO S.A.;40432544000147;690761473;FB;RS;43;Nova Santa Rita;4313375;AVENIDA DEOCL�CIO RODRIGUES, 2886, CENTRO;*;*;880.0;890.0;60.0;5M00G7W
CLARO S.A.;40432544000147;690761473;FB;RS;43;Nova Santa Rita;4313375;AVENIDA DEOCL�CIO RODRIGUES, 2886, CENTRO;*;*;880.0;890.0;140.0;5M00G7W
CLARO S.A.;40432544000147;690761473;FB;RS;43;Nova Santa Rita;4313375;AVENIDA DEOCL�CIO RODRIGUES, 2886, CENTRO;*;*;880.0;890.0;140.0;5M00G7W
CLARO S.A.;40432544000147;690761473;FB;RS;43;Nova Santa Rita;4313375;AVENIDA DEOCL�CIO RODRIGUES, 2886, CENTRO;*;*;880.0;890.0;240.0;5M00G7W
CLARO S.A.;40432544000147;690761473;FB;RS;43;Nova Santa Rita;4313375;AVENIDA DEOCL�CIO RODRIGUES, 2886, CENTRO;*;*;880.0;890.0;240.0;5M00G7W
CLARO S.A.;40432544000147;690761473;FB;RS;43;Nova Santa Rita;4313375;AVENIDA DEOCL�CIO RODRIGUES, 2886, CENTRO;*;*;2630.0;2650.0;60.0;20M0G7W
CLARO S.A.;40432544000147;690761473;FB;RS;43;Nova Santa Rita;4313375;AVENIDA DEOCL�CIO RODRIGUES, 2886, CENTRO;*;*;2630.0;2650.0;140.0;20M0G7W
CLARO S.A.;40432544000147;690761473;FB;RS;43;Nova Santa Rita;4313375;AVENIDA DEOCL�CIO RODRIGUES, 2886, CENTRO;*;*;2630.0;2650.0;240.0;20M0G7W
CLARO S.A.;40432544000147;690761473;FB;RS;43;Nova Santa Rita;4313375;AVENIDA DEOCL�CIO RODRIGUES, 2886, CENTRO;*;*;1820.0;1825.0;60.0;5M00G7W
CLARO S.A.;40432544000147;690761473;FB;RS;43;Nova Santa Rita;4313375;AVENIDA DEOCL�CIO RODRIGUES, 2886, CENTRO;*;*;1870.0;1880.0;60.0;10M0G7W
CLARO S.A.;40432544000147;690761473;FB;RS;43;Nova Santa Rita;4313375;AVENIDA DEOCL�CIO RODRIGUES, 2886, CENTRO;*;*;1820.0;1825.0;140.0;5M00G7W
CLARO S.A.;40432544000147;690761473;FB;RS;43;Nova Santa Rita;4313375;AVENIDA DEOCL�CIO RODRIGUES, 2886, CENTRO;*;*;1870.0;1880.0;140.0;10M0G7W
CLARO S.A.;40432544000147;690761473;FB;RS;43;Nova Santa Rita;4313375;AVENIDA DEOCL�CIO RODRIGUES, 2886, CENTRO;*;*;1820.0;1825.0;240.0;5M00G7W
CLARO S.A.;40432544000147;690761473;FB;RS;43;Nova Santa Rita;4313375;AVENIDA DEOCL�CIO RODRIGUES, 2886, CENTRO;*;*;1870.0;1880.0;240.0;10M0G7W
CLARO S.A.;40432544000147;690761473;FB;RS;43;Nova Santa Rita;4313375;AVENIDA DEOCL�CIO RODRIGUES, 2886, CENTRO;*;*;793.0;803.0;60.0;10M0G7W
CLARO S.A.;40432544000147;690761473;FB;RS;43;Nova Santa Rita;4313375;AVENIDA DEOCL�CIO RODRIGUES, 2886, CENTRO;*;*;793.0;803.0;140.0;10M0G7W
CLARO S.A.;40432544000147;690761473;FB;RS;43;Nova Santa Rita;4313375;AVENIDA DEOCL�CIO RODRIGUES, 2886, CENTRO;*;*;793.0;803.0;240.0;10M0G7W
CLARO S.A.;40432544000147;692373977;FB;GO;52;Fazenda Nova;5207600;AVENIDA MINAS GERAIS, QUADRA 73, LOTE 05, CENTRO;*;*;2125.0;2135.0;50.0;5M00G7W
CLARO S.A.;40432544000147;692373977;FB;GO;52;Fazenda Nova;5207600;AVENIDA MINAS GERAIS, QUADRA 73, LOTE 05, CENTRO;*;*;2125.0;2135.0;170.0;5M00G7W
