LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	155832022	874612	RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS		BA	Vitória da Conquista	5M00G7W	WCDMA			874,5	829,5	250	Facebook		N / D	760	650501705	14	27	65	0	X	37	1000901882	40	-14,832722	-40,847753	G	26/12/2024	13/08/2002		4d5c019f5a7de	29/11/2028		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	48412023	874612	RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS		BA	Vitória da Conquista	5M00G7W	WCDMA			2160	1970	150	Facebook		N / D	760	650501705	14	27	65	0	X	37	18930701882	40	-14,832722	-40,847753	G	26/12/2024	13/08/2002		4d5c019f5a7df	2038-04-30		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	48412023	874612	RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS		BA	Vitória da Conquista	5M00G7W	WCDMA			2160	1970	250	Facebook		N / D	760	650501705	14	27	65	0	X	37	18930701882	40	-14,832722	-40,847753	G	26/12/2024	13/08/2002		4d5c019f5a7e0	2038-04-30		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	48422023	874612	RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS		BA	Vitória da Conquista	200KG7W	GSM			1862,5	1767,5	250	Facebook		N / D	760	5200301293	15,5	27	68	0	X	34	11691101882	20	-14,832722	-40,847753	G	26/12/2024	13/08/2002		4d5c019f5a7e1	2032-12-22		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	59072012	874612	RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS		BA	Vitória da Conquista	20M0G7W	LTE			2680	2560	250	Facebook		N / D	760	29161203518	18	25	65	0,0	X	40	24251201882	40	-14,832722	-40,847753	G	26/12/2024	13/08/2002		4d5c019f5a7e2	2027-10-18		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	155832022	874612	RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS		BA	Vitória da Conquista	200KG7W	GSM			874,5	829,5	250	Facebook		N / D	760	5200301293	15,5	27	68	0	X	34	910502519	20	-14,832722	-40,847753	G	26/12/2024	13/08/2002		4d5c019f5a7e3	29/11/2028		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	48412023	874612	RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS		BA	Vitória da Conquista	5M00G7W	WCDMA			2160	1970	50	Facebook		N / D	760	650501705	14	27	65	0	X	34	18930701882	40	-14,832722	-40,847753	G	26/12/2024	13/08/2002		4d5c019f5a7e4	2038-04-30		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	48422023	874612	RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS		BA	Vitória da Conquista	200KG7W	GSM			1862,5	1767,5	50	Facebook		N / D	760	5200301293	15,5	27	68	0	X	34	11691101882	20	-14,832722	-40,847753	G	26/12/2024	13/08/2002		4d5c019f5a7e5	2032-12-22		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	59072012	874612	RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS		BA	Vitória da Conquista	20M0G7W	LTE			2680	2560	50	Facebook		N / D	760	29161203518	18	25	65	0,0	X	40	24251201882	40	-14,832722	-40,847753	G	26/12/2024	13/08/2002		4d5c019f5a7e6	2027-10-18		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	155832022	874841	PRAÇA GODOALDO AMARAL		BA	Teixeira de Freitas	200KG7W	GSM			874,5	829,5	110	Facebook		N / D	760	650501705	14	25	70	0	X	40	910502519	32,5	-17,53278	-39,73972	G	2024-12-12	13/08/2002		4d5c019f5a80c	29/11/2028		
