Prestadora,CNPJ,N�mero da Esta��o,Tipo da Esta��o,UF,C�digo da UF,Munic�pio,C�digo do Munic�pio,Logradouro,Latitude,Longitude,Frequ�ncia Inicial (MHz),Frequ�ncia Final (MHz),Azimute,Emiss�o
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,94.350.000.000,94.600.000.000,240.0,200KG7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,187.000.000.000,187.250.000.000,.0,200KG7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,187.000.000.000,187.250.000.000,.0,200KG7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,1.870.000,1.880.000,120.0,200KG7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,187.000.000.000,187.250.000.000,120.0,200KG7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,187.000.000.000,187.250.000.000,120.0,200KG7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,187.250.000.000,187.500.000.000,.0,200KG7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,187.250.000.000,187.500.000.000,120.0,200KG7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,187.500.000.000,187.750.000.000,.0,200KG7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,187.500.000.000,187.750.000.000,.0,200KG7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,187.500.000.000,187.750.000.000,120.0,200KG7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,187.500.000.000,187.750.000.000,120.0,200KG7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,187.500.000.000,187.750.000.000,240.0,200KG7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,187.500.000.000,187.750.000.000,240.0,200KG7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,187.500.000.000,187.750.000.000,240.0,200KG7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,187.750.000.000,188.000.000.000,.0,200KG7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,187.750.000.000,188.000.000.000,.0,200KG7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,187.750.000.000,188.000.000.000,.0,200KG7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,187.750.000.000,188.000.000.000,120.0,200KG7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,187.750.000.000,188.000.000.000,120.0,200KG7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,187.750.000.000,188.000.000.000,240.0,200KG7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,263.000.000.000,265.000.000.000,120.0,20M0G7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,263.000.000.000,265.000.000.000,120.0,20M0G7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,263.000.000.000,265.000.000.000,120.0,20M0G7W
CLARO S.A.,"4,04325E+13",422352128,FB,RN,24,Natal,2408102,"RUA RIO COARI, 7695, PITIMBU",*,*,2.630.000,2.650.000,10.0,20M0G7W
CLARO S.A.,"4,04325E+13",422352136,FB,RN,24,Mossor�,2408003,RUA GREGORIO LEITE DE LACERDA,*,*,1927.5,2117.5,0.0,5M00G7W
CLARO S.A.,"4,04325E+13",422352136,FB,RN,24,Mossor�,2408003,RUA GREGORIO LEITE DE LACERDA,*,*,1927.5,2117.5,130.0,5M00G7W
