Prestadora;CNPJ;N�mero da Esta��o;Tipo da Esta��o;UF;C�digo da UF;Munic�pio;C�digo do Munic�pio;Logradouro;Latitude;Longitude;Frequ�ncia Inicial (MHz);Frequ�ncia Final (MHz);Azimute;Emiss�o
TIM S/A;02421421000111;665697066;FB;DF;53;Bras�lia;5300108;SETOR LOTE 14, QUADRA, 05, SETOR DE GARAGENS E OFICINAS 0 SGO, RA XI;-15.7767222222221666;-47.9125000000000000;1827.500;1830.000;140.0;5M00G7W
TIM S/A;02421421000111;665697066;FB;DF;53;Bras�lia;5300108;SETOR LOTE 14, QUADRA, 05, SETOR DE GARAGENS E OFICINAS 0 SGO, RA XI;-15.7767222222221666;-47.9125000000000000;1827.500;1830.000;280.0;5M00G7W
TIM S/A;02421421000111;665697066;FB;DF;53;Bras�lia;5300108;SETOR LOTE 14, QUADRA, 05, SETOR DE GARAGENS E OFICINAS 0 SGO, RA XI;-15.7767222222221666;-47.9125000000000000;1830.000;1832.500;70.0;200KG7W
TIM S/A;02421421000111;665697066;FB;DF;53;Bras�lia;5300108;SETOR LOTE 14, QUADRA, 05, SETOR DE GARAGENS E OFICINAS 0 SGO, RA XI;-15.7767222222221666;-47.9125000000000000;1830.000;1832.500;70.0;5M00G7W
TIM S/A;02421421000111;665697066;FB;DF;53;Bras�lia;5300108;SETOR LOTE 14, QUADRA, 05, SETOR DE GARAGENS E OFICINAS 0 SGO, RA XI;-15.7767222222221666;-47.9125000000000000;1830.000;1832.500;140.0;200KG7W
TIM S/A;02421421000111;665697066;FB;DF;53;Bras�lia;5300108;SETOR LOTE 14, QUADRA, 05, SETOR DE GARAGENS E OFICINAS 0 SGO, RA XI;-15.7767222222221666;-47.9125000000000000;1830.000;1832.500;280.0;5M00G7W
TIM S/A;02421421000111;665697066;FB;DF;53;Bras�lia;5300108;SETOR LOTE 14, QUADRA, 05, SETOR DE GARAGENS E OFICINAS 0 SGO, RA XI;-15.7767222222221666;-47.9125000000000000;778.000;783.000;140.0;5M00G7W
TIM S/A;02421421000111;665697066;FB;DF;53;Bras�lia;5300108;SETOR LOTE 14, QUADRA, 05, SETOR DE GARAGENS E OFICINAS 0 SGO, RA XI;-15.7767222222221666;-47.9125000000000000;778.000;783.000;280.0;5M00G7W
TIM S/A;02421421000111;665697066;FB;DF;53;Bras�lia;5300108;SETOR LOTE 14, QUADRA, 05, SETOR DE GARAGENS E OFICINAS 0 SGO, RA XI;-15.7767222222221666;-47.9125000000000000;1805.000;1820.000;140.0;200KG7W
TIM S/A;02421421000111;665697066;FB;DF;53;Bras�lia;5300108;SETOR LOTE 14, QUADRA, 05, SETOR DE GARAGENS E OFICINAS 0 SGO, RA XI;-15.7767222222221666;-47.9125000000000000;1805.000;1820.000;140.0;5M00G7W
TIM S/A;02421421000111;665697066;FB;DF;53;Bras�lia;5300108;SETOR LOTE 14, QUADRA, 05, SETOR DE GARAGENS E OFICINAS 0 SGO, RA XI;-15.7767222222221666;-47.9125000000000000;1825.000;1827.500;70.0;5M00G7W
TIM S/A;02421421000111;665697066;FB;DF;53;Bras�lia;5300108;SETOR LOTE 14, QUADRA, 05, SETOR DE GARAGENS E OFICINAS 0 SGO, RA XI;-15.7767222222221666;-47.9125000000000000;1827.500;1830.000;70.0;5M00G7W
TIM S/A;02421421000111;665697066;FB;DF;53;Bras�lia;5300108;SETOR LOTE 14, QUADRA, 05, SETOR DE GARAGENS E OFICINAS 0 SGO, RA XI;-15.7767222222221666;-47.9125000000000000;1827.500;1830.000;140.0;200KG7W
TIM S/A;02421421000111;665697066;FB;DF;53;Bras�lia;5300108;SETOR LOTE 14, QUADRA, 05, SETOR DE GARAGENS E OFICINAS 0 SGO, RA XI;-15.7767222222221666;-47.9125000000000000;1830.000;1832.500;140.0;5M00G7W
TIM S/A;02421421000111;665697066;FB;DF;53;Bras�lia;5300108;SETOR LOTE 14, QUADRA, 05, SETOR DE GARAGENS E OFICINAS 0 SGO, RA XI;-15.7767222222221666;-47.9125000000000000;1830.000;1832.500;280.0;200KG7W
TIM S/A;02421421000111;665697066;FB;DF;53;Bras�lia;5300108;SETOR LOTE 14, QUADRA, 05, SETOR DE GARAGENS E OFICINAS 0 SGO, RA XI;-15.7767222222221666;-47.9125000000000000;773.000;778.000;70.0;5M00G7W
TIM S/A;02421421000111;665697066;FB;DF;53;Bras�lia;5300108;SETOR LOTE 14, QUADRA, 05, SETOR DE GARAGENS E OFICINAS 0 SGO, RA XI;-15.7767222222221666;-47.9125000000000000;773.000;778.000;140.0;5M00G7W
TIM S/A;02421421000111;665697066;FB;DF;53;Bras�lia;5300108;SETOR LOTE 14, QUADRA, 05, SETOR DE GARAGENS E OFICINAS 0 SGO, RA XI;-15.7767222222221666;-47.9125000000000000;2145.000;2155.000;70.0;5M00G7W
TIM S/A;02421421000111;665697066;FB;DF;53;Bras�lia;5300108;SETOR LOTE 14, QUADRA, 05, SETOR DE GARAGENS E OFICINAS 0 SGO, RA XI;-15.7767222222221666;-47.9125000000000000;2145.000;2155.000;140.0;5M00G7W
TIM S/A;02421421000111;665697066;FB;DF;53;Bras�lia;5300108;SETOR LOTE 14, QUADRA, 05, SETOR DE GARAGENS E OFICINAS 0 SGO, RA XI;-15.7767222222221666;-47.9125000000000000;1805.000;1820.000;70.0;5M00G7W
