Prestadora;CNPJ;N�mero da Esta��o;Tipo da Esta��o;UF;C�digo da UF;Munic�pio;C�digo do Munic�pio;Logradouro;Latitude;Longitude;Frequ�ncia Inicial (MHz);Frequ�ncia Final (MHz);Azimute;Emiss�o
CLARO S.A.;40432544000147;1005215453;FB;RS;43;Porto Alegre;4314902;R CORONEL LUCAS DE OLIVEIRA;*;*;;;270.0;5M00G7W
CLARO S.A.;40432544000147;1005215453;FB;RS;43;Porto Alegre;4314902;R CORONEL LUCAS DE OLIVEIRA, 1656, BELA VISTA;-30.0371694444443333;-51.1945305555555000;891.500;894.000;180.0;2M50G7W
CLARO S.A.;40432544000147;1005215453;FB;RS;43;Porto Alegre;4314902;R CORONEL LUCAS DE OLIVEIRA, 1656, BELA VISTA;-30.0371694444443333;-51.1945305555555000;880.000;890.000;350.0;5M00G7W
CLARO S.A.;40432544000147;1005215453;FB;RS;43;Porto Alegre;4314902;R CORONEL LUCAS DE OLIVEIRA, 1656, BELA VISTA;-30.0371694444443333;-51.1945305555555000;891.500;894.000;270.0;2M50G7W
CLARO S.A.;40432544000147;1005215453;FB;RS;43;Porto Alegre;4314902;R CORONEL LUCAS DE OLIVEIRA, 1656, BELA VISTA;-30.0371694444443333;-51.1945305555555000;880.000;890.000;180.0;5M00G7W
CLARO S.A.;40432544000147;1005215453;FB;RS;43;Porto Alegre;4314902;R CORONEL LUCAS DE OLIVEIRA, 1656, BELA VISTA;-30.0371694444443333;-51.1945305555555000;891.500;894.000;350.0;2M50G7W
CLARO S.A.;40432544000147;1005215453;FB;RS;43;Porto Alegre;4314902;R CORONEL LUCAS DE OLIVEIRA, 1656, BELA VISTA;-30.0371694444443333;-51.1945305555555000;880.000;890.000;270.0;5M00G7W
CLARO S.A.;40432544000147;1005215453;FB;RS;43;Porto Alegre;4314902;R CORONEL LUCAS DE OLIVEIRA, 1656, BELA VISTA;-30.0371694444443333;-51.1945305555555000;891.500;894.000;270.0;2M50G7W
CLARO S.A.;40432544000147;1005215453;FB;RS;43;Porto Alegre;4314902;R CORONEL LUCAS DE OLIVEIRA;*;*;;;10.0;20M0G7W
CLARO S.A.;40432544000147;1005215453;FB;RS;43;Porto Alegre;4314902;R CORONEL LUCAS DE OLIVEIRA;*;*;;;180.0;20M0G7W
CLARO S.A.;40432544000147;1005215453;FB;RS;43;Porto Alegre;4314902;R CORONEL LUCAS DE OLIVEIRA;*;*;;;270.0;20M0G7W
CLARO S.A.;40432544000147;1005215453;FB;RS;43;Porto Alegre;4314902;R CORONEL LUCAS DE OLIVEIRA, 1656, BELA VISTA;-30.0371694444443333;-51.1945305555555000;2630.000;2650.000;180.0;20M0G7W
CLARO S.A.;40432544000147;1005215453;FB;RS;43;Porto Alegre;4314902;R CORONEL LUCAS DE OLIVEIRA, 1656, BELA VISTA;-30.0371694444443333;-51.1945305555555000;2630.000;2650.000;270.0;20M0G7W
CLARO S.A.;40432544000147;1005215453;FB;RS;43;Porto Alegre;4314902;R CORONEL LUCAS DE OLIVEIRA, 1656, BELA VISTA;-30.0371694444443333;-51.1945305555555000;2630.000;2650.000;270.0;20M0G7W
