LIC-LIC-01 | TELEFÔNICA BRASIL SA | 50409146285 | 010 | 155832022 | 738255 | AV. ANTÔNIO CARLOS MAGALHÃES | RODOVIÁRIA | BA | Salvador | 200KG7W | GSM | | | 874,5 | 829,5 | 180 | Facebook | Campo Verde | não | 760 | 000650501705 | 14 | 27 | 65 | 0 | X | 31 | 000910502519 | 32,5 | -12.98028 | -38,46806 | G | 21/08/2023 | 15/08/2008 | | 4d5c019f5a306 | 29/11/2028 | | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- | -- LIC-LIC-01 | TELEFÔNICA BRASIL SA | 50409146285 | 010 | 155832022 | 738255 | AV. ANTÔNIO CARLOS MAGALHÃES | RODOVIÁRIA | BA | Salvador | 5M00G9W | WCDMA | | | 874,5 | 829,5 | 180 | Facebook | Campo Verde | não | 760 | 000650501705 | 14 | 27 | 65 | 0 | X | 31,5 | 001000901882 | 39,5 | -12.98028 | -38,46806 | G | 21/08/2023 | 15/08/2008 | | 4d5c019f5a307 | 29/11/2028 | | LIC-LIC-01 | TELEFÔNICA BRASIL SA | 50409146285 | 010 | 155832022 | 738255 | AV. ANTÔNIO CARLOS MAGALHÃES | RODOVIÁRIA | BA | Salvador | 5M00G9W | WCDMA | | | 874,5 | 829,5 | 300 | Facebook | Campo Verde | não | 760 | 000650501705 | 14 | 27 | 65 | 0 | X | 31,5 | 001000901882 | 39,5 | -12.98028 | -38,46806 | G | 21/08/2023 | 15/08/2008 | | 4d5c019f5a308 | 29/11/2028 | | LIC-LIC-01 | TELEFÔNICA BRASIL SA | 50409146285 | 010 | 59072012 | 738255 | AV. ANTÔNIO CARLOS MAGALHÃES | RODOVIÁRIA | BA | Salvador | 20M0G7W | LTE | | | 2680 | 2560 | 90 | Facebook | Campo Verde | não | 760 | 034641103518 | 15 | 25 | 65 | 0,0 | X | 34 | 024251201882 | 60 | -12.98028 | -38,46806 | G | 21/08/2023 | 15/08/2008 | | 4d5c019f5a30a | 18/10/2027 | | LIC-LIC-01 | TELEFÔNICA BRASIL SA | 50409146285 | 010 | 155832022 | 738255 | AV. ANTÔNIO CARLOS MAGALHÃES | RODOVIÁRIA | BA | Salvador | 200KG7W | GSM | | | 874,5 | 829,5 | 90 | Facebook | Campo Verde | não | 760 | 000650501705 | 14 | 27 | 65 | 0 | X | 31 | 000910502519 | 32,5 | -12.98028 | -38,46806 | G | 21/08/2023 | 15/08/2008 | | 4d5c019f5a30b | 29/11/2028 | | LIC-LIC-01 | TELEFÔNICA BRASIL SA | 50409146285 | 010 | 155832022 | 738255 | AV. ANTÔNIO CARLOS MAGALHÃES | RODOVIÁRIA | BA | Salvador | 200KG7W | GSM | | | 874,5 | 829,5 | 300 | Facebook | Campo Verde | não | 760 | 000650501705 | 14 | 27 | 65 | 0 | X | 31 | 000910502519 | 32,5 | -12.98028 | -38,46806 | G | 21/08/2023 | 15/08/2008 | | 4d5c019f5a30c | 29/11/2028 | | LIC-LIC-01 | TELEFÔNICA BRASIL SA | 50409146285 | 010 | 155832022 | 738255 | AV. ANTÔNIO CARLOS MAGALHÃES | RODOVIÁRIA | BA | Salvador | 5M00G9W | WCDMA | | | 874,5 | 829,5 | 90 | Facebook | Campo Verde | não | 760 | 000650501705 | 14 | 27 | 65 | 0 | X | 31,5 | 001000901882 | 39,5 | -12.98028 | -38,46806 | G | 21/08/2023 | 15/08/2008 | | 4d5c019f5a30d | 29/11/2028 | | LIC-LIC-01 | TELEFÔNICA BRASIL SA | 50409146285 | 010 | 48412023 | 738255 | AV.ANTÔNIO CARLOS MAGALHÃES | RODOVIÁRIA | BA | Salvador | 5M00G7W | WCDMA | | | 2160 | 1970 | 90 | Facebook | Campo Verde | não | 760 | 000650501705 | 14 | 27 | 65 | 0 | X | 31,5 | 008041101882 | 61,5 | -12.98028 | -38,46806 | G | 21/08/2023 | 15/08/2008 | | 4d5c019f5a30e | 30/04/2038 | | LIC-LIC-01 | TELEFÔNICA BRASIL SA | 50409146285 | 010 | 48412023 | 738255 | AV. ANTÔNIO CARLOS MAGALHÃES | RODOVIÁRIA | BA | Salvador | 5M00G7W | WCDMA | | | 2160 | 1970 | 180 | Facebook | Campo Verde | não | 760 | 000650501705 | 14 | 27 | 65 | 0 | X | 31,5 | 008041101882 | 61,5 | -12.98028 | -38,46806 | G | 21/08/2023 | 15/08/2008 | | 4d5c019f5a30f | 30/04/2038 | | LIC-LIC-01 | TELEFÔNICA BRASIL SA | 50409146285 | 010 | 48412023 | 738255 | AV. ANTÔNIO CARLOS MAGALHÃES | RODOVIÁRIA | BA | Salvador | 5M00G9W | WCDMA | | | 2160 | 1970 | 90 | Facebook | Campo Verde | não | 760 | 000650501705 | 14 | 27 | 65 | 0 | X | 31,5 | 018930701882 | 39,5 | -12.98028 | -38,46806 | G | 21/08/2023 | 15/08/2008 | | 4d5c019f5a310 | 30/04/2038 | | LIC-LIC-01 | TELEFÔNICA BRASIL SA | 50409146285 | 010 | 48412023 | 738255 | AV. ANTÔNIO CARLOS MAGALHÃES | RODOVIÁRIA | BA | Salvador | 5M00G9W | WCDMA | | | 2160 | 1970 | 180 | Facebook | Campo Verde | não | 760 | 000650501705 | 14 | 27 | 65 | 0 | X | 31,5 | 018930701882 | 39,5 | -12.98028 | -38,46806 | G | 21/08/2023 | 15/08/2008 | | 4d5c019f5a311 | 30/04/2038 | | LIC-LIC-01 | TELEFÔNICA BRASIL SA | 50409146285 | 010 | 48412023 | 738255 | AV. ANTÔNIO CARLOS MAGALHÃES | RODOVIÁRIA | BA | Salvador | 5M00G7W | WCDMA | | | 2167,5 | 1977,5 | 90 | Facebook | Campo Verde | não | 760 | 034641103518 | 15 | 25 | 65 | 0 | X | 34 | 008041101882 | 61,5 | -12.98028 | -38,46806 | G | 21/08/2023 | 15/08/2008 | | 4d5c019f5a312 | 30/04/2038 | | LIC-LIC-01 | TELEFÔNICA BRASIL SA | 50409146285 | 010 | 48412023 | 738255 | AV. ANTÔNIO CARLOS MAGALHÃES | RODOVIÁRIA | BA | Salvador | 5M00G7W | WCDMA | | | 2167,5 | 1977,5 | 180 | Facebook | Campo Verde | não | 760 | 034641103518 | 15 | 25 | 65 | 0 | X | 34 | 008041101882 | 61,5 | -12.98028 | -38,46806 | G | 21/08/2023 | 15/08/2008 | | 4d5c019f5a313 | 30/04/2038 | | LIC-LIC-01 | TELEFÔNICA BRASIL SA | 50409146285 | 010 | 59072012 | 738255 | AV. ANTÔNIO CARLOS MAGALHÃES | RODOVIÁRIA | BA | Salvador | 20M0G7W | LTE | | | 2680 | 2560 | 180 | Facebook | Campo Verde | não | 760 | 034641103518 | 15 | 25 | 65 | 0,0 | X | 34 | 024251201882 | 60 | -12.98028 | -38,46806 | G | 21/08/2023 | 15/08/2008 | | 4d5c019f5a314 | 18/10/2027 | | LIC-LIC-01 | TELEFÔNICA BRASIL SA | 50409146285 | 010 | 48412023 | 738255 | AV. ANTÔNIO CARLOS MAGALHÃES | RODOVIÁRIA | BA | Salvador | 5M00G7W | WCDMA | | | 2160 | 1970 | 300 | Facebook | Campo Verde | não | 760 | 000650501705 | 14 | 27 | 65 | 0 | X | 31,5 | 008041101882 | 61,5 | -12.98028 | -38,46806 | G | 21/08/2023 | 15/08/2008 | | 4d5c019f5a315 | 30/04/2038 | | LIC-LIC-01 | TELEFÔNICA BRASIL SA | 50409146285 | 010 | 48412023 | 738255 | AV. ANTÔNIO CARLOS MAGALHÃES | RODOVIÁRIA | BA | Salvador | 5M00G9W | WCDMA | | | 2160 | 1970 | 300 | Facebook | Campo Verde | não | 760 | 000650501705 | 14 | 27 | 65 | 0 | X | 31,5 | 018930701882 | 39,5 | -12.98028 | -38,46806 | G | 21/08/2023 | 15/08/2008 | | 4d5c019f5a316 | 30/04/2038 | | LIC-LIC-01 | TELEFÔNICA BRASIL SA | 50409146285 | 010 | 48412023 | 738255 | AV. ANTÔNIO CARLOS MAGALHÃES | RODOVIÁRIA | BA | Salvador | 5M00G7W | WCDMA | | | 2167,5 | 1977,5 | 300 | Facebook | Campo Verde | não | 760 | 034641103518 | 15 | 25 | 65 | 0 | X | 34 | 008041101882 | 61,5 | -12.98028 | -38,46806 | G | 21/08/2023 | 15/08/2008 | | 4d5c019f5a319 | 30/04/2038 | | LIC-LIC-01 | TELEFÔNICA BRASIL SA | 50409146285 | 010 | 59072012 | 738255 | AV. ANTÔNIO CARLOS MAGALHÃES | RODOVIÁRIA | BA | Salvador | 20M0G7W | LTE | | | 2680 | 2560 | 300 | Facebook | Campo Verde | não | 760 | 034641103518 | 15 | 25 | 65 | 0,0 | X | 34 | 024251201882 | 60 | -12.98028 | -38,46806 | G | 21/08/2023 | 15/08/2008 | | 4d5c019f5a31a | 18/10/2027 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 155832022 | 874612 | RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS | | BA | Vitória da Conquista | 200KG7W | GSM | | | 874,5 | 829,5 | 150 | Facebook | | N/D | 760 | 5200301293 | 15,5 | 27 | 68 | 3 | X | 34 | 910502519 | 20 | -14.832722 | -40.847753 | G | 26/12/2024 | 13/08/2002 | | 4d5c019f5a7d8 | 29/11/2028 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 155832022 | 874612 | RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS | | BA | Vitória da Conquista | 5M00G7W | WCDMA | | | 874,5 | 829,5 | 150 | Facebook | | N/D | 760 | 650501705 | 14 | 27 | 65 | 0 | X | 37 | 1000901882 | 40 | -14.832722 | -40.847753 | G | 26/12/2024 | 13/08/2002 | | 4d5c019f5a7d9 | 29/11/2028 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 48422023 | 874612 | RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS | | BA | Vitória da Conquista | 200KG7W | GSM | | | 1862,5 | 1767,5 | 150 | Facebook | | N/D | 760 | 5200301293 | 15,5 | 27 | 68 | 3 | X | 34 | 11691101882 | 20 | -14.832722 | -40.847753 | G | 26/12/2024 | 13/08/2002 | | 4d5c019f5a7da | 2032/12/22 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 59072012 | 874612 | RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS | | BA | Vitória da Conquista | 20M0G7W | LTE | | | 2680 | 2560 | 150 | Facebook | | N/D | 760 | 29161203518 | 18 | 25 | 65 | 0,0 | X | 40 | 24251201882 | 40 | -14.832722 | -40.847753 | G | 26/12/2024 | 13/08/2002 | | 4d5c019f5a7db | 18/10/2027 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 155832022 | 874612 | RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS | | BA | Vitória da Conquista | 200KG7W | GSM | | | 874,5 | 829,5 | 50 | Facebook | | N/D | 760 | 5200301293 | 15,5 | 27 | 68 | 0 | X | 34 | 910502519 | 20 | -14.832722 | -40.847753 | G | 26/12/2024 | 13/08/2002 | | 4d5c019f5a7dc | 29/11/2028 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 155832022 | 874612 | RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS | | BA | Vitória da Conquista | 5M00G7W | WCDMA | | | 874,5 | 829,5 | 50 | Facebook | | N/D | 760 | 650501705 | 14 | 27 | 65 | 0 | X | 34 | 1000901882 | 40 | -14.832722 | -40.847753 | G | 26/12/2024 | 13/08/2002 | | 4d5c019f5a7dd | 29/11/2028 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 155832022 | 874612 | RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS | | BA | Vitória da Conquista | 5M00G7W | WCDMA | | | 874,5 | 829,5 | 250 | Facebook | | N/D | 760 | 650501705 | 14 | 27 | 65 | 0 | X | 37 | 1000901882 | 40 | -14.832722 | -40.847753 | G | 26/12/2024 | 13/08/2002 | | 4d5c019f5a7de | 29/11/2028 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 48412023 | 874612 | RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS | | BA | Vitória da Conquista | 5M00G7W | WCDMA | | | 2160 | 1970 | 150 | Facebook | | N/D | 760 | 650501705 | 14 | 27 | 65 | 0 | X | 37 | 18930701882 | 40 | -14.832722 | -40.847753 | G | 26/12/2024 | 13/08/2002 | | 4d5c019f5a7df | 30/04/2038 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 48412023 | 874612 | RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS | | BA | Vitória da Conquista | 5M00G7W | WCDMA | | | 2160 | 1970 | 250 | Facebook | | N/D | 760 | 650501705 | 14 | 27 | 65 | 0 | X | 37 | 18930701882 | 40 | -14.832722 | -40.847753 | G | 26/12/2024 | 13/08/2002 | | 4d5c019f5a7e0 | 30/04/2038 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 48422023 | 874612 | RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS | | BA | Vitória da Conquista | 200KG7W | GSM | | | 1862,5 | 1767,5 | 250 | Facebook | | N/D | 760 | 5200301293 | 15,5 | 27 | 68 | 0 | X | 34 | 11691101882 | 20 | -14.832722 | -40.847753 | G | 26/12/2024 | 13/08/2002 | | 4d5c019f5a7e1 | 2032/12/22 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 59072012 | 874612 | RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS | | BA | Vitória da Conquista | 20M0G7W | LTE | | | 2680 | 2560 | 250 | Facebook | | N/D | 760 | 29161203518 | 18 | 25 | 65 | 0,0 | X | 40 | 24251201882 | 40 | -14.832722 | -40.847753 | G | 26/12/2024 | 13/08/2002 | | 4d5c019f5a7e2 | 18/10/2027 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 155832022 | 874612 | RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS | | BA | Vitória da Conquista | 200KG7W | GSM | | | 874,5 | 829,5 | 250 | Facebook | | N/D | 760 | 5200301293 | 15,5 | 27 | 68 | 0 | X | 34 | 910502519 | 20 | -14.832722 | -40.847753 | G | 26/12/2024 | 13/08/2002 | | 4d5c019f5a7e3 | 29/11/2028 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 48412023 | 874612 | RUA SANTA ANA,PRÓXIMO AO MOTEL LAS VEGAS | | BA | Vitória da Conquista | 5M00G7W | WCDMA | | | 2160 | 1970 | 50 | Facebook | | N/D | 760 | 650501705 | 14 | 27 | 65 | 0 | X | 34 | 18930701882 | 40 | -14.832722 | -40.847753 | G | 26/12/2024 | 13/08/2002 | | 4d5c019f5a7e4 | 30/04/2038 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 48422023 | 874612 | RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS | | BA | Vitória da Conquista | 200KG7W | GSM | | | 1862,5 | 1767,5 | 50 | Facebook | | N/D | 760 | 5200301293 | 15,5 | 27 | 68 | 0 | X | 34 | 11691101882 | 20 | -14.832722 | -40.847753 | G | 26/12/2024 | 13/08/2002 | | 4d5c019f5a7e5 | 2032/12/22 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 59072012 | 874612 | RUA SANTA ANA, PRÓXIMO AO MOTEL LAS VEGAS | | BA | Vitória da Conquista | 20M0G7W | LTE | | | 2680 | 2560 | 50 | Facebook | | N/D | 760 | 29161203518 | 18 | 25 | 65 | 0,0 | X | 40 | 24251201882 | 40 | -14.832722 | -40.847753 | G | 26/12/2024 | 13/08/2002 | | 4d5c019f5a7e6 | 18/10/2027 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 155832022 | 874841 | PRAÇA GODOALDO AMARAL | | BA | Teixeira de Freitas | 200KG7W | GSM | | | 874,5 | 829,5 | 110 | Facebook | | N/D | 760 | 650501705 | 14 | 25 | 70 | 0 | X | 40 | 910502519 | 32,5 | -17,53278 | -39,73972 | G | 12/12/2024 | 13/08/2002 | | 4d5c019f5a80c | 29/11/2028 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 155832022 | 874841 | PRAÇA GODOALDO AMARAL | | BA | Teixeira de Freitas | 200KG7W | GSM | | | 874,5 | 829,5 | 210 | Facebook | | N/D | 760 | 650501705 | 14 | 25 | 70 | 0 | X | 40 | 910502519 | 32,5 | -17,53278 | -39,73972 | G | 12/12/2024 | 13/08/2002 | | 4d5c019f5a80d | 29/11/2028 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 155832022 | 874841 | PRAÇA GODOALDO AMARAL | | BA | Teixeira de Freitas | 200KG7W | GSM | | | 874,5 | 829,5 | 305 | Facebook | | N/D | 760 | 5200301293 | 14 | 26 | 68 | 0 | X | 40 | 910502519 | 32,5 | -17,53278 | -39,73972 | G | 12/12/2024 | 13/08/2002 | | 4d5c019f5a80f | 29/11/2028 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 155832022 | 874841 | PRAÇA GODOALDO AMARAL | | BA | Teixeira de Freitas | 5M00G7W | WCDMA | | | 874,5 | 829,5 | 100 | Facebook | | N/D | 760 | 650501705 | 14 | 25 | 70 | 0 | X | 40 | 8881101882 | 40 | -17,53278 | -39,73972 | G | 12/12/2024 | 13/08/2002 | | 4d5c019f5a810 | 29/11/2028 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 155832022 | 874841 | PRAÇA GODOALDO AMARAL | | BA | Teixeira de Freitas | 5M00G7W | WCDMA | | | 874,5 | 829,5 | 220 | Facebook | | N/D | 760 | 650501705 | 14 | 25 | 70 | 0 | X | 40 | 8881101882 | 40 | -17,53278 | -39,73972 | G | 12/12/2024 | 13/08/2002 | | 4d5c019f5a811 | 29/11/2028 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 48412023 | 874841 | PRAÇA GODOALDO AMARAL | | BA | Teixeira de Freitas | 5M00G7W | WCDMA | | | 2160 | 1970 | 100 | Facebook | | N/D | 760 | 650501705 | 14 | 25 | 70 | 0 | X | 40 | 8041101882 | 40 | -17,53278 | -39,73972 | G | 12/12/2024 | 13/08/2002 | | 4d5c019f5a812 | 30/04/2038 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 33992016 | 874841 | PRAÇA GODOALDO AMARAL | | BA | Teixeira de Freitas | 5M00G7W | WCDMA | | | 2140 | 1950 | 220 | Facebook | | N/D | 760 | 650501705 | 14 | 25 | 70 | 0 | X | 40 | 8041101882 | 40 | -17,53278 | -39,73972 | G | 12/12/2024 | 13/08/2002 | | 4d5c019f5a813 | 01/06/2026 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 33992016 | 874841 | PRAÇA GODOALDO AMARAL | | BA | Teixeira de Freitas | 5M00G7W | WCDMA | | | 2140 | 1950 | 300 | Facebook | | N/D | 760 | 650501705 | 14 | 25 | 70 | 0 | X | 40 | 8041101882 | 40 | -17,53278 | -39,73972 | G | 12/12/2024 | 13/08/2002 | | 4d5c019f5a814 | 01/06/2026 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 48422023 | 874841 | PRAÇA GODOALDO AMARAL | | BA | Teixeira de Freitas | 200KG7W | GSM | | | 1867,5 | 1772,5 | 110 | Facebook | | N/D | 760 | 650501705 | 14 | 25 | 70 | 0 | X | 40 | 11691101882 | 32,5 | -17,53278 | -39,73972 | G | 12/12/2024 | 13/08/2002 | | 4d5c019f5a815 | 2032/12/22 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 48422023 | 874841 | PRAÇA GODOALDO AMARAL | | BA | Teixeira de Freitas | 200KG7W | GSM | | | 1867,5 | 1772,5 | 210 | Facebook | | N/D | 760 | 650501705 | 14 | 25 | 70 | 0 | X | 40 | 11691101882 | 32,5 | -17,53278 | -39,73972 | G | 12/12/2024 | 13/08/2002 | | 4d5c019f5a816 | 2032/12/22 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 48422023 | 874841 | PRAÇA GODOALDO AMARAL | | BA | Teixeira de Freitas | 200KG7W | GSM | | | 1867,5 | 1772,5 | 305 | Facebook | | N/D | 760 | 650501705 | 14 | 25 | 70 | 0 | X | 40 | 11691101882 | 32,5 | -17,53278 | -39,73972 | G | 12/12/2024 | 13/08/2002 | | 4d5c019f5a817 | 2032/12/22 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 48412023 | 874841 | PRAÇA GODOALDO AMARAL | | BA | Teixeira de Freitas | 5M00G7W | WCDMA | | | 2160 | 1970 | 300 | Facebook | | N/D | 760 | 650501705 | 14 | 25 | 70 | 0 | X | 40 | 8041101882 | 40 | -17,53278 | -39,73972 | G | 12/12/2024 | 13/08/2002 | | 4d5c019f5a819 | 30/04/2038 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 48422023 | 874841 | PRAÇA GODOALDO AMARAL | | BA | Teixeira de Freitas | 200KG7W | GSM | | | 1862,5 | 1767,5 | 305 | Facebook | | N/D | 760 | 5200301293 | 14 | 26 | 68 | 0 | X | 40 | 11691101882 | 32,5 | -17,53278 | -39,73972 | G | 12/12/2024 | 13/08/2002 | | 4d5c019f5a81a | 2032/12/22 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 155832022 | 874841 | PRAÇA GODOALDO AMARAL | | BA | Teixeira de Freitas | 5M00G7W | WCDMA | | | 874,5 | 829,5 | 300 | Facebook | | N/D | 760 | 650501705 | 14 | 25 | 70 | 0 | X | 40 | 8881101882 | 40 | -17,53278 | -39,73972 | G | 12/12/2024 | 13/08/2002 | | 4d5c019f5a81c | 29/11/2028 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 48412023 | 874841 | PRAÇA GODOALDO AMARAL | | BA | Teixeira de Freitas | 5M00G7W | WCDMA | | | 2160 | 1970 | 220 | Facebook | | N/D | 760 | 650501705 | 14 | 25 | 70 | 0 | X | 40 | 8041101882 | 40 | -17,53278 | -39,73972 | G | 12/12/2024 | 13/08/2002 | | 4d5c019f5a81d | 30/04/2038 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 33992016 | 874841 | PRAÇA GODOALDO AMARAL | | BA | Teixeira de Freitas | 5M00G7W | WCDMA | | | 2140 | 1950 | 100 | Facebook | | N/D | 760 | 650501705 | 14 | 25 | 70 | 0 | X | 40 | 8041101882 | 40 | -17,53278 | -39,73972 | G | 12/12/2024 | 13/08/2002 | | 4d5c019f5a81e | 01/06/2026 | | LIC-LIC-01 | Telefônica Brasil S.A | 50409146285 | 010 | 48422023 | 874841 | PRAÇA GODOALDO AMARAL | | BA | Teixeira de Freitas | 200KG7W | GSM | | | 1862,5 | 1767,5 | 110 | Facebook | | N/D | 760 | 5200301293 | 14 | 26 | 68 | 0 | X | 40 | 11691101882 | 32,5 | -17,53278 | -39,73972 | G | 12/12/2024 | 13/08/2002 | | 4d5c019f5a81f | 22/12/2032 | |  

